country,period,gdp_per_worker,metadata,country_name,year,quarter,time,gdp_real_2015usd,emp_persons,gdp_sa,emp_source
TUR,2024-Q4,40785.55663974495,"gdp: IMF QNEA B1GQ constant-price LCU SA 2024-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2024,4,2024.75,1331905373294.503,32656300.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
TUR,2025-Q1,42024.581422887706,"gdp: IMF QNEA B1GQ constant-price LCU SA 2025-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2025,1,2025.0,1341727216004.8203,31927200.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
TUR,2025-Q2,41661.1674899998,"gdp: IMF QNEA B1GQ constant-price LCU SA 2025-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2025,2,2025.25,1359070605858.7737,32622000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
TUR,2025-Q3,41510.548795261624,"gdp: IMF QNEA B1GQ constant-price LCU SA 2025-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2025,3,2025.5,1372650072287.3137,33067500.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
TUR,2025-Q4,42193.71561693429,"gdp: IMF QNEA B1GQ constant-price LCU SA 2025-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2025,4,2025.75,1377920170902.2231,32657000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
TUR,2026-Q1,43828.76244030292,"gdp: IMF QNEA B1GQ constant-price LCU SA 2026-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:622; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Türkiye, Republic of",2026,1,2026.0,1379729441620.7358,31480000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UGA,2016-Q3,1890.8167456921497,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2016,3,2016.5,30097208048.538246,15917570.075,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2016-Q4,2048.5708110404853,"gdp: IMF QNEA B1GQ constant-price LCU SA 2016-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2016,4,2016.75,32817348521.45357,16019631.025,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2017-Q1,2049.953221471069,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2017,1,2017.0,33048714399.71553,16121691.975,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2017-Q2,1969.909820211469,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2017,2,2017.25,31959330207.642044,16223752.925,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2017-Q3,2191.7797348935333,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2017,3,2017.5,35782588006.86867,16325813.875,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2017-Q4,2128.7872011520176,"gdp: IMF QNEA B1GQ constant-price LCU SA 2017-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2017,4,2017.75,34971449669.58744,16427874.825,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2018-Q1,1961.8979171889887,"gdp: IMF QNEA B1GQ constant-price LCU SA 2018-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2018,1,2018.0,32430046568.240253,16529935.775,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2018-Q2,2259.6565191961527,"gdp: IMF QNEA B1GQ constant-price LCU SA 2018-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2018,2,2018.25,37582599826.89531,16631996.725,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2018-Q3,2108.576268754555,"gdp: IMF QNEA B1GQ constant-price LCU SA 2018-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2018,3,2018.5,35285036893.47502,16734057.675,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2018-Q4,2145.4595252624104,"gdp: IMF QNEA B1GQ constant-price LCU SA 2018-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2018,4,2018.75,36121211072.454124,16836118.625,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2019-Q1,2352.817347281731,"gdp: IMF QNEA B1GQ constant-price LCU SA 2019-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2019,1,2019.0,39852442735.4331,16938179.575,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UGA,2019-Q2,2328.5865622647075,"gdp: IMF QNEA B1GQ constant-price LCU SA 2019-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation); ILO source=BB:268; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Uganda,2019,2,2019.25,39679675104.2735,17040240.525,SA,"ILOSTAT EMP_TEMP_SEX_AGE_NB annual (official); linear interpolation of annual to quarter midpoints (annual at y+0.5, quarter at y+(q-0.5)/4; no extrapolation)"
UKR,2010-Q1,4986.455215326442,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2010,1,2010.0,100169906947.5637,20088400.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2010-Q2,4999.698817850591,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2010,2,2010.25,101687874316.4996,20338800.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2010-Q3,4936.7285132236875,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2010,3,2010.5,102567446282.14062,20776400.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2010-Q4,5246.27171844403,"gdp: IMF QNEA B1GQ constant-price LCU SA 2010-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2010,4,2010.75,104190956328.29843,19860000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2011-Q1,5277.037665095526,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2011,1,2011.0,106111728777.27385,20108200.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2011-Q2,5228.86797205507,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2011,2,2011.25,106601977119.88112,20387200.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2011-Q3,5236.967776418219,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2011,3,2011.5,108839377600.5222,20782900.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2011-Q4,5464.752075825048,"gdp: IMF QNEA B1GQ constant-price LCU SA 2011-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2011,4,2011.75,109396139429.90373,20018500.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2012-Q1,5405.18993669935,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2012,1,2012.0,108320006331.45497,20040000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2012-Q2,5294.317586372897,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2012,2,2012.25,108751636405.20294,20541200.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2012-Q3,5156.064673182297,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2012,3,2012.5,107535400430.3573,20856100.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2012-Q4,5373.940439399038,"gdp: IMF QNEA B1GQ constant-price LCU SA 2012-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2012,4,2012.75,107370792585.14883,19979900.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2013-Q1,5359.207124828683,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2013,1,2013.0,107636995498.62169,20084500.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2013-Q2,5248.396969588443,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2013,2,2013.25,106961805400.51552,20379900.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
UKR,2013-Q3,5143.4783414398,"gdp: IMF QNEA B1GQ constant-price LCU SA 2013-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:475; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons",Ukraine,2013,3,2013.5,105653731655.01736,20541300.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
