country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual
Trinidad and Tobago,TTO,780,2020,3,2020q3,35785.2361946948,5565.699485582422,5563.365544936463,553.237,observed quarterly,.0646833747466182,.0100602444984381,.010056025798955,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,553.237,567.0970922235006,569.751
Trinidad and Tobago,TTO,780,2020,4,2020q4,36452.5069771058,5669.48051500482,5667.103054444881,560.342,observed quarterly,.0650540330318016,.0101178932063005,.0101136503321987,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,560.342,564.7729437399423,569.751
Trinidad and Tobago,TTO,780,2021,1,2021q1,35163.296776795,5468.968870771459,5466.675493492999,568.9930000000001,observed quarterly,.0617991728840162,.0096116628337633,.0096076322441454,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,568.9930000000001,562.0928288125294,560.43
Trinidad and Tobago,TTO,780,2021,2,2021q2,33309.4077659542,5180.63238871428,5178.459923503912,570.277,observed quarterly,.0584091726756545,.0090844140456555,.0090806045544602,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,570.277,559.7701512519739,560.43
Trinidad and Tobago,TTO,780,2021,3,2021q3,35823.2841009684,5571.617099517463,5569.280677357774,545.913,observed quarterly,.0656208665134708,.0102060531614332,.0102017733180155,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,545.913,559.2686612197223,560.43
Trinidad and Tobago,TTO,780,2021,4,2021q4,36648.8263485226,5700.01418588964,5697.623921229204,556.537,observed quarterly,.0658515540719172,.0102419321372876,.0102376372482498,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,556.537,560.5883587157743,560.43
Trinidad and Tobago,TTO,780,2022,1,2022q1,35402.6852325293,5506.201102457338,5503.892112079553,576.876,observed quarterly,.0613696621674837,.009544860771565,.0095408581949666,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,576.876,562.8668105326718,565.726
Trinidad and Tobago,TTO,780,2022,2,2022q2,35993.279445246,5598.056578498393,5595.709069111517,564.252,observed quarterly,.0637893697235384,.0099211993550725,.0099170389632851,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,564.252,564.1887597595234,565.726
Trinidad and Tobago,TTO,780,2022,3,2022q3,37180.65912533071,5782.730460170808,5780.305508967356,559.972,observed quarterly,.0663973540200773,.0103268207341989,.0103224902476684,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,559.972,566.3869746134258,565.726
Trinidad and Tobago,TTO,780,2022,4,2022q4,37970.2686575578,5905.538909538505,5903.062459393655,561.804,observed quarterly,.0675863266505005,.0105117423684034,.0105073343361629,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,561.804,569.4614550943793,565.726
Trinidad and Tobago,TTO,780,2023,1,2023q1,36453.031247567,5669.562055107569,5667.184560354307,563.752,observed quarterly,.0646614668286179,.0100568371466666,.0100526198760347,2012,2012,TTO,.1555306064015177,.1554653856318891,IMF_IFS_realGDP_nsa_baseyear,563.752,576.5297234179249,578.043
Turkey,TUR,792,1998,1,1998q1,169207.88843776,112591.4380842577,109782.5786269772,20858.98455,interpolated from annual,.0081119906883367,.0053977430116203,.0052630835582539,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20858.98455,
Turkey,TUR,792,1998,2,1998q2,184176.34647853,122551.4951021317,119494.158488633,20934.96765,interpolated from annual,.0087975462660211,.0058539137557316,.0057078740453001,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20934.96765,
Turkey,TUR,792,1998,3,1998q3,208998.96805662,139068.5421872415,135599.1488072536,21010.95075,interpolated from annual,.0099471447314977,.0066188600336061,.0064537369308361,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21010.95075,
Turkey,TUR,792,1998,4,1998q4,198193.06398588,131878.2611054427,128588.246276442,21086.93385,interpolated from annual,.0093988564385751,.0062540273537892,.0060980058642543,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21086.93385,
Turkey,TUR,792,1999,1,1999q1,159100.11290762,105865.6938339242,103224.6239587491,21162.91695,interpolated from annual,.0075178725732144,.0050024150302175,.0048776179674395,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21162.91695,
Turkey,TUR,792,1999,2,1999q2,180393.56844206,120034.4232149285,117039.8809070655,21238.90005,interpolated from annual,.0084935457117545,.0056516308722366,.0055106375862937,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21238.90005,
Turkey,TUR,792,1999,3,1999q3,200156.47024933,133184.717540698,129862.1100689872,21314.88315,interpolated from annual,.009390455900732,.0062484376106325,.0060925555704483,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21314.88315,
Turkey,TUR,792,1999,4,1999q4,196107.23910648,130490.3469547974,127234.9569236878,21390.86625,interpolated from annual,.0091678025945527,.0061002834307749,.0059480974466702,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21390.86625,
Turkey,TUR,792,2000,1,2000q1,165972.14183899,110438.3625616246,107683.2166606047,21511.75534352383,interpolated from annual,.0077154160220103,.0051338610354209,.0050057847414587,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21511.75534352383,21580.824
Turkey,TUR,792,2000,2,2000q2,193306.3782203,128626.645693819,125417.7500942711,21587.89739077039,interpolated from annual,.0089543865584124,.0059582757581946,.0058096324910221,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21587.89739077039,21580.824
Turkey,TUR,792,2000,3,2000q3,217086.72941436,144450.1629293807,140846.5123041329,21618.89502362328,interpolated from annual,.0100415275238233,.0066816626276014,.0065149727657324,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21618.89502362328,21580.824
Turkey,TUR,792,2000,4,2000q4,210404.10690801,140003.5258067803,136510.807051197,21604.74824208249,interpolated from annual,.0097387900358949,.0064802201922481,.006318555787903,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21604.74824208249,21580.824
Turkey,TUR,792,2001,1,2001q1,170380.81715227,113371.9083800357,110543.5782471096,21559.81098421921,interpolated from annual,.0079027045866488,.0052584834098508,.0051272981162971,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21559.81098421921,21524.355
Turkey,TUR,792,2001,2,2001q2,179878.53277899,119691.716935067,116705.7242451113,21545.68437748193,interpolated from annual,.0083487036024247,.0055552524968833,.0054166635972392,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21545.68437748193,21524.355
Turkey,TUR,792,2001,3,2001q3,201653.95810909,134181.1504682687,130833.6846227795,21517.29169663136,interpolated from annual,.0093717165223289,.0062359683718595,.0060803974062991,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21517.29169663136,21524.355
Turkey,TUR,792,2001,4,2001q4,189616.59124787,126171.4503404223,123023.8053901706,21474.63294166751,interpolated from annual,.0088297942862602,.0058753716854275,.0057287966562383,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21474.63294166751,21524.355
Turkey,TUR,792,2002,1,2002q1,168645.55467308,112217.2595052729,109417.7348167651,21422.3023331435,interpolated from annual,.0078724290251548,.0052383379601387,.0051076552424283,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21422.3023331435,21353.833
Turkey,TUR,792,2002,2,2002q2,194052.55392746,129123.1532544791,125901.8711006683,21379.66282928678,interpolated from annual,.0090765020700719,.0060395317870776,.0058888613962706,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21379.66282928678,21353.833
Turkey,TUR,792,2002,3,2002q3,215867.46568176,143638.8611731514,140055.4503871796,21332.51324807163,interpolated from annual,.01011917645012,.0067333304567916,.0065653516188413,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21332.51324807163,21353.833
Turkey,TUR,792,2002,4,2002q4,210776.28518272,140251.1743505935,136752.2774169338,21280.85358949808,interpolated from annual,.0099045033271944,.0065904863148819,.0064260710615677,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21280.85358949808,21353.833
Turkey,TUR,792,2003,1,2003q1,179944.02245815,119735.2939646274,116748.2141427042,21390.18824285502,interpolated from annual,.0084124562353142,.0055976736906288,.0054580264940727,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21390.18824285502,21147.238
Turkey,TUR,792,2003,2,2003q2,201014.2566352,133755.4911827893,130418.6444139363,21338.13681664235,interpolated from annual,.0094204221466244,.0062683772408127,.0061119977594397,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21338.13681664235,21147.238
Turkey,TUR,792,2003,3,2003q3,228677.43954223,152162.6563229419,148366.5993266917,21121.21228689366,interpolated from annual,.0108269088173566,.0072042577033972,.0070245304725599,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,21121.21228689366,21147.238
Turkey,TUR,792,2003,4,2003q4,225197.39075796,149847.0213910134,146108.7333795887,20739.41465360898,interpolated from annual,.010858425588148,.0072252290575104,.0070449786466931,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20739.41465360898,21147.238
Turkey,TUR,792,2004,1,2004q1,199676.53363,132865.3662701481,129550.7257704535,19952.37938692013,interpolated from annual,.0100076552153423,.0066591238916221,.0064929963117773,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,19952.37938692013,19631.862
Turkey,TUR,792,2004,2,2004q2,224641.69156861,149477.2574784155,145748.1941014793,19578.18179686237,interpolated from annual,.0114740834414262,.0076348896454915,.0074444192833492,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,19578.18179686237,19631.862
Turkey,TUR,792,2004,3,2004q3,247853.18143193,164922.2526728958,160807.8773969571,19444.76320497112,interpolated from annual,.0127465260861889,.0084815768098803,.0082699838358456,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,19444.76320497112,19631.862
Turkey,TUR,792,2004,4,2004q4,244441.51157737,162652.117286537,158594.3759017518,19552.12361124637,interpolated from annual,.0125020440969782,.0083188977586547,.0081113631979356,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,19552.12361124637,19631.862
Turkey,TUR,792,2005,1,2005q1,218847.56711139,145621.8296310458,141988.9490114773,19913.31032608906,interpolated from annual,.0109900143937731,.0073127886447017,.0071303538530936,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,19913.31032608906,20066.636
Turkey,TUR,792,2005,2,2005q2,242385.64929628,161284.1403389596,157260.5263714267,20022.05687737132,interpolated from annual,.0121059315124722,.008055323253089,.0078543641811926,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20022.05687737132,20066.636
Turkey,TUR,792,2005,3,2005q3,267862.20458245,178236.3168810011,173789.7908145397,20121.00927564113,interpolated from annual,.0133125630485509,.0088582195077449,.00863723029167,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20121.00927564113,20066.636
Turkey,TUR,792,2005,4,2005q4,269942.03694219,179620.2435910341,175139.1922028093,20210.16752089849,interpolated from annual,.0133567441567743,.0088876177500902,.0086658951253969,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,,20210.16752089849,20066.636
Turkey,TUR,792,2006,1,2006q1,232963.69623956,155014.744425963,151147.5353529877,18942.8,observed quarterly,.0122982714403129,.0081833068197924,.0079791548954214,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,18942.8,20294.62829922767,20423.095
Turkey,TUR,792,2006,2,2006q2,265088.95209042,176390.9863285591,171990.4963929281,20870.4,observed quarterly,.0127016708874971,.0084517300257091,.0082408816502285,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,20870.4,20383.7659123757,20423.095
Turkey,TUR,792,2006,3,2006q3,283839.4391027,188867.6168035581,184155.8678405891,21220.2,observed quarterly,.0133759078190922,.0089003693086568,.0086783285662053,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21220.2,20467.66380657402,20423.095
Turkey,TUR,792,2006,4,2006q4,286558.43788993,190676.8467775861,185919.9622980146,20695,observed quarterly,.013846747421596,.0092136673968391,.0089838106933083,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,20695,20546.32198182262,20423.095
Turkey,TUR,792,2007,1,2007q1,252072.98536658,167730.1229076847,163545.6986742231,19687.2,observed quarterly,.0128039023003058,.0085197551153889,.0083072096933146,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,19687.2,20602.12802114609,20737.647
Turkey,TUR,792,2007,2,2007q2,273641.66876835,182081.9897397242,177539.5242771362,21320.2,observed quarterly,.0128348546809294,.0085403509225863,.0083272916894371,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21320.2,20680.69904444115,20737.647
Turkey,TUR,792,2007,3,2007q3,294166.36963762,195739.1874534724,190856.0109242977,21524,observed quarterly,.0136669006521845,.0090939968153444,.00886712557723,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21524,20776.93251164753,20737.647
Turkey,TUR,792,2007,4,2007q4,302456.91358035,201255.7403378023,196234.9403622591,20465.1,observed quarterly,.0147791563970051,.0098340951345365,.0095887603951243,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,20465.1,20890.82842276523,20737.647
Turkey,TUR,792,2008,1,2008q1,270349.74229775,179891.5319613399,175403.7126437099,19862.1,observed quarterly,.0136113372854708,.0090570247839523,.0088310759005196,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,19862.1,21068.87718284556,21193.619
Turkey,TUR,792,2008,2,2008q2,279805.29626828,186183.2860234851,181538.5040344385,21840.6,observed quarterly,.0128112458571779,.0085246415402271,.0083119742147395,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21840.6,21183.12095604739,21193.619
Turkey,TUR,792,2008,3,2008q3,297086.65287992,197682.3527095346,192750.699331681,22067.4,observed quarterly,.0134626939684748,.0089581170735807,.0087346356766851,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,22067.4,21250.74088660091,21193.619
Turkey,TUR,792,2008,4,2008q4,284243.61315203,189136.5554320733,184418.0971595601,20998.3,observed quarterly,.0135365059624841,.0090072317964823,.0087825251167742,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,20998.3,21271.73697450612,21193.619
Turkey,TUR,792,2009,1,2009q1,231038.38527967,153733.6367203188,149898.3879060988,19778.7,observed quarterly,.0116811714258101,.0077726866133931,.0075787785802959,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,19778.7,21093.19944641824,21277.419
Turkey,TUR,792,2009,2,2009q2,260753.25710588,173506.001840477,169177.484659625,21454.3,observed quarterly,.0121538925579432,.008087236677052,.0078854814493889,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21454.3,21113.99878056107,21277.419
Turkey,TUR,792,2009,3,2009q3,292421.2623047,194577.9877834161,189723.7801237267,22107.3,observed quarterly,.0132273621068471,.0088015265447801,.008581951668622,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,22107.3,21287.81866707142,21277.419
Turkey,TUR,792,2009,4,2009q4,292699.05839473,194762.8341375632,189904.0150488094,21741.1,observed quarterly,.0134629369440704,.0089582787502731,.0087347933199704,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21741.1,21614.65910594928,21277.419
Turkey,TUR,792,2010,1,2010q1,247027.17680213,164372.6267069194,160271.9631493739,21266.7,observed quarterly,.0116156797623576,.0077291082634786,.0075362873952881,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,21266.7,22076.08659361753,22594.251
Turkey,TUR,792,2010,2,2010q2,281816.42867047,187521.4995750578,182843.332686998,23054.4,observed quarterly,.0122239758428096,.0081338703056708,.0079309516919546,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,23054.4,22404.93184032561,22594.251
Turkey,TUR,792,2010,3,2010q3,317818.09567752,211477.1171244448,206201.3207535976,23194.8,observed quarterly,.0137021270145688,.009117436542865,.0088899805453635,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,23194.8,22758.67362335404,22594.251
Turkey,TUR,792,2010,4,2010q4,321002.79884989,213596.2281975703,208267.5655939078,22853.3,observed quarterly,.0140462339727694,.009346406348211,.0091132381578988,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,22853.3,23137.31194270282,22594.251
Turkey,TUR,792,2011,1,2011q1,276181.10598429,183771.7389039456,179187.1186558684,22800.7,observed quarterly,.0121128345175495,.0080599165334374,.0078588428713096,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,22800.7,23640.67134416481,24110.475
Turkey,TUR,792,2011,2,2011q2,314348.64081193,209168.5314178814,203950.3281722766,24444,observed quarterly,.0128599509414143,.0085570500498233,.008343574217488,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,24444,24021.3178401083,24110.475
Turkey,TUR,792,2011,3,2011q3,354737.04622993,236043.0979048647,230154.4450982483,24883.3,observed quarterly,.0142560289925344,.0094860045856002,.0092493537874096,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,24883.3,24300.79824797175,24110.475
Turkey,TUR,792,2011,4,2011q4,353177.38597868,235005.2952809304,229142.5329129177,24266.5,observed quarterly,.0145541131180302,.0096843506595896,.0094427516499255,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,24266.5,24479.11256775514,24110.475
Turkey,TUR,792,2012,1,2012q1,294797.93840626,196159.4352124085,191265.7746099137,23337.6,observed quarterly,.0126318875294058,.0084052959692688,.0081956060010418,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,23337.6,24555.31174882574,24820.752
Turkey,TUR,792,2012,2,2012q2,330193.18382539,219711.5380125741,214230.3145561474,25281.1,observed quarterly,.0130608709203868,.0086907428083657,.0084739316942755,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25281.1,24732.88760584974,24820.752
Turkey,TUR,792,2012,3,2012q3,367666.01440939,244646.0722325448,238542.7979039707,25366.9,observed quarterly,.0144939276935451,.0096443030970495,.0094037031684585,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25366.9,24909.539928512,24820.752
Turkey,TUR,792,2012,4,2012q4,367962.75114193,244843.5217472073,238735.3215739506,25290.7,observed quarterly,.0145493304314206,.0096811682455293,.0094396486287035,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25290.7,25085.26871681253,24820.752
Turkey,TUR,792,2013,1,2013q1,319621.20204002,212676.9095232929,207371.1814961526,24544.7,observed quarterly,.0130220048336309,.0086648811972969,.0084487152622013,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,24544.7,25296.47310596903,25523.641
Turkey,TUR,792,2013,2,2013q2,362349.57937664,241108.5003655037,235093.4791258288,26130.1,observed quarterly,.013867133282178,.009227232209808,.0089970370999663,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26130.1,25472.44868121262,25523.641
Turkey,TUR,792,2013,3,2013q3,400438.03434661,266452.672904208,259805.3813966197,25959.9,observed quarterly,.0154252533463769,.0102640099886443,.0100079500073814,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25959.9,25611.62878762179,25523.641
Turkey,TUR,792,2013,4,2013q4,393670.9815186,261949.8555915385,255414.8975012003,25440.4,observed quarterly,.0154742449615022,.0102966091567561,.0100397359122184,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25440.4,25714.01342519655,25523.641
Turkey,TUR,792,2014,1,2014q1,347024.35239744,230911.0482225412,225150.426521404,24996.5,observed quarterly,.0138829177043762,.0092377352118313,.0090072780797873,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,24996.5,25744.6104369725,25932.59
Turkey,TUR,792,2014,2,2014q2,372454.35864696,247832.2508955377,241649.4898118212,26535.5,observed quarterly,.0140360784099399,.0093396488061479,.0091066491986893,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26535.5,25846.71037371363,25932.59
Turkey,TUR,792,2014,3,2014q3,414142.81980371,275571.878382732,268697.0867473626,26312,observed quarterly,.0157396936684292,.0104732395250354,.0102119598186137,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26312,25983.63996837057,25932.59
Turkey,TUR,792,2014,4,2014q4,415372.35642716,276390.0157514423,269494.8137462921,25873.4,observed quarterly,.016054030642558,.0106824002934072,.0104159025774074,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25873.4,26155.39922094331,25932.59
Turkey,TUR,792,2015,1,2015q1,359319.39760412,239092.2082967671,233127.4882268994,25574.6,observed quarterly,.0140498540584846,.0093488151641381,.009115586880221,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,25574.6,26375.36551220487,26620.551
Turkey,TUR,792,2015,2,2015q2,399171.79354023,265610.1124617394,258983.8406152144,27069.3,observed quarterly,.0147462916861622,.0098122268570572,.0095674376734978,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27069.3,26547.43926909231,26620.551
Turkey,TUR,792,2015,3,2015q3,437845.80328857,291343.9149118059,284075.6525585999,27148.4,observed quarterly,.0161278676934394,.0107315316892268,.0104638082744692,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27148.4,26706.58787844372,26620.551
Turkey,TUR,792,2015,4,2015q4,446905.20890575,297372.0706676889,289953.4217256537,26674.8,observed quarterly,.0167538354141643,.0111480524940277,.010869937983627,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26674.8,26852.81134025909,26620.551
Turkey,TUR,792,2016,1,2016q1,377081.97494645,250911.4807049292,244651.9009579251,26455.3,observed quarterly,.0142535512712557,.0094843559024063,.0092477462345135,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26455.3,26936.53449759246,27205.161
Turkey,TUR,792,2016,2,2016q2,419142.29335007,278898.5431230461,271940.7599753909,27866.8,observed quarterly,.0150409194220388,.0100082730389943,.0097585930202029,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27866.8,27082.41946542266,27205.161
Turkey,TUR,792,2016,3,2016q3,434915.8892111,289394.3412690439,282174.715636865,27472.7,observed quarterly,.0158308389496154,.0105338878693774,.0102710951467044,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27472.7,27278.10348391511,27205.161
Turkey,TUR,792,2016,4,2016q4,466708.45321146,310549.209013304,302801.8252199182,27064.1,observed quarterly,.0172445584080557,.0114745810506651,.0111883205138881,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27064.1,27523.58655306977,27205.161
Turkey,TUR,792,2017,1,2017q1,397032.78504883,264186.8097756489,257596.0455776487,26954.7,observed quarterly,.0147296310123589,.0098011407945794,.0095566281790429,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,26954.7,27873.76942285189,28188.894
Turkey,TUR,792,2017,2,2017q2,441364.69644136,293685.3970034237,286358.7208469214,28487.5,observed quarterly,.0154932758733255,.0103092723827441,.0100520832241131,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,28487.5,28120.17805518702,28188.894
Turkey,TUR,792,2017,3,2017q3,486192.70285446,323514.0873505512,315443.2640332576,28827.2,observed quarterly,.0168657622958338,.0112225289778595,.0109425564755945,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,28827.2,28312.09831616757,28188.894
Turkey,TUR,792,2017,4,2017q4,500630.92991444,333121.3270784328,324810.8284658665,28514.9,observed quarterly,.0175568187128287,.0116823599969992,.0113909159234599,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,28514.9,28449.53020579353,28188.894
Turkey,TUR,792,2018,1,2018q1,426840.75494836,284021.1226339104,276935.5446365795,28165.3,observed quarterly,.0151548449669757,.0100840794393779,.0098325082508114,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,28165.3,28682.33793521514,28737.561
Turkey,TUR,792,2018,2,2018q2,467318.62012416,310955.2159129031,303197.7033180821,29137.3,observed quarterly,.0160385011694344,.0106720669352652,.0104058270093002,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,29137.3,28820.2283444223,28737.561
Turkey,TUR,792,2018,3,2018q3,498521.77701207,331717.8903911132,323442.4038227925,29317.6,observed quarterly,.0170041810043138,.0113146332029604,.0110323629431738,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,29317.6,28806.50620460357,28737.561
Turkey,TUR,792,2018,4,2018q4,487536.95342572,324408.5557252891,316315.4177809122,28312.1,observed quarterly,.0172200915306784,.0114583007168415,.0111724463314594,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,28312.1,28641.17151575898,28737.561
Turkey,TUR,792,2019,1,2019q1,416032.17564563,276829.0614446962,269922.9064073379,27352,observed quarterly,.0152103018296881,.010120980602687,.0098684888274107,2010,2010,TUR,.665403008830007,.6488029585414909,IMF_IFS_realGDP_nsa_baseyear,27352,28403.47746602369,28079.693
