year,quarter,t,country,iso3,GDPnomunsa,GDPnomsa,GDPrealunsa,GDPrealsa,empl,empl_source,empl_q,empl_interp,empl_annual,realGDP_empl
2007,2,2007q2,Rwanda,RWA,547000,,941000,,3769.658078125,interpolated from annual,,3769.658078125,,
2007,3,2007q3,Rwanda,RWA,574000,,994000,,3788.342171875,interpolated from annual,,3788.342171875,,
2007,4,2007q4,Rwanda,RWA,599000,,1024000,,3807.026265625,interpolated from annual,,3807.026265625,,
2008,1,2008q1,Rwanda,RWA,608000,,1009000,,3825.710359375,interpolated from annual,,3825.710359375,,
2008,2,2008q2,Rwanda,RWA,687000,,1067000,,3844.394453125,interpolated from annual,,3844.394453125,,
2008,3,2008q3,Rwanda,RWA,750000,,1112000,,3863.078546875,interpolated from annual,,3863.078546875,,
2008,4,2008q4,Rwanda,RWA,788000,,1126000,,3881.762640625,interpolated from annual,,3881.762640625,,
2009,1,2009q1,Rwanda,RWA,786000,,1132000,,3900.446734375,interpolated from annual,,3900.446734375,,
2009,2,2009q2,Rwanda,RWA,774000,,1120000,,3919.130828125,interpolated from annual,,3919.130828125,,
2009,3,2009q3,Rwanda,RWA,809000,,1151000,,3937.814921875,interpolated from annual,,3937.814921875,,
2009,4,2009q4,Rwanda,RWA,855000,,1179000,,3956.499015625,interpolated from annual,,3956.499015625,,
2010,1,2010q1,Rwanda,RWA,853000,,1190000,,3975.183109375,interpolated from annual,,3975.183109375,,
2010,2,2010q2,Rwanda,RWA,858000,,1192000,,3993.867203125,interpolated from annual,,3993.867203125,,
2010,3,2010q3,Rwanda,RWA,905000,,1244000,,4012.551296875,interpolated from annual,,4012.551296875,,
2010,4,2010q4,Rwanda,RWA,955000,,1294000,,4031.235390625,interpolated from annual,,4031.235390625,,
2011,1,2011q1,Rwanda,RWA,963000,,1291000,,4049.919484375,interpolated from annual,,4049.919484375,,
2011,2,2011q2,Rwanda,RWA,1000000,,1263000,,4068.603578125,interpolated from annual,,4068.603578125,,
2011,3,2011q3,Rwanda,RWA,1074000,,1372000,,4087.287671875,interpolated from annual,,4087.287671875,,
2011,4,2011q4,Rwanda,RWA,1096000,,1385000,,4105.971765625,interpolated from annual,,4105.971765625,,
2012,1,2012q1,Rwanda,RWA,1114000,,1399000,,4052.41165908199,interpolated from annual,,4052.41165908199,4152.682,
2012,2,2012q2,Rwanda,RWA,1144000,,1398000,,4070.768497066373,interpolated from annual,,4070.768497066373,4152.682,
2012,3,2012q3,Rwanda,RWA,1210000,,1471000,,4161.860418992193,interpolated from annual,,4161.860418992193,4152.682,
2012,4,2012q4,Rwanda,RWA,1234000,,1502000,,4325.687424859444,interpolated from annual,,4325.687424859444,4152.682,
2013,1,2013q1,Rwanda,RWA,1213000,,1465000,,4569.551062500002,interpolated from annual,,4569.551062500002,,
2013,2,2013q2,Rwanda,RWA,1253000,,1509000,,4736.298687500006,interpolated from annual,,4736.298687500006,,
2013,3,2013q3,Rwanda,RWA,1261000,,1508000,,4903.046312500002,interpolated from annual,,4903.046312500002,,
2013,4,2013q4,Rwanda,RWA,1329000,,1560000,,5069.793937499999,interpolated from annual,,5069.793937499999,,
2014,1,2014q1,Rwanda,RWA,1355000,,1553000,,5390.010233667113,interpolated from annual,,5390.010233667113,5486.663,
2014,2,2014q2,Rwanda,RWA,1395000,,1577000,,5561.644774224568,interpolated from annual,,5561.644774224568,5486.663,
2014,3,2014q3,Rwanda,RWA,1437000,,1642000,,5572.480270278723,interpolated from annual,,5572.480270278723,5486.663,
2014,4,2014q4,Rwanda,RWA,1436000,,1643000,,5422.516721829596,interpolated from annual,,5422.516721829596,5486.663,
2015,1,2015q1,Rwanda,RWA,1465000,,1677000,,5122.428833333328,interpolated from annual,,5122.428833333328,,
2015,2,2015q2,Rwanda,RWA,1501000,,1723000,,4976.735166666662,interpolated from annual,,4976.735166666662,,
2015,3,2015q3,Rwanda,RWA,1568000,,1775000,,4831.041499999996,interpolated from annual,,4831.041499999996,,
2015,4,2015q4,Rwanda,RWA,1617000,,1807000,,4685.34783333333,interpolated from annual,,4685.34783333333,,
2016,1,2016q1,Rwanda,RWA,1662000,,1857000,,4539.654166666664,interpolated from annual,,4539.654166666664,,
2016,2,2016q2,Rwanda,RWA,1711000,,1870000,,4393.960499999994,interpolated from annual,,4393.960499999994,,
2016,3,2016q3,Rwanda,RWA,1696000,,1832000,,4248.266833333328,interpolated from annual,,4248.266833333328,,
2016,4,2016q4,Rwanda,RWA,1778000,,1841000,,4102.573166666662,interpolated from annual,,4102.573166666662,,
2017,1,2017q1,Rwanda,RWA,1846000,,1862000,,3867.21,observed quarterly,3867.21,3859.40963790938,3738.339,
2017,2,2017q2,Rwanda,RWA,1917000,,1904000,,3717.304845151429,interpolated from annual,,3717.304845151429,3738.339,
2017,3,2017q3,Rwanda,RWA,1944000,,1955000,,3609.468,observed quarterly,3609.468,3667.286603621026,3738.339,
2017,4,2017q4,Rwanda,RWA,1988000,,1974000,,3709.354913318165,interpolated from annual,,3709.354913318165,3738.339,
2018,1,2018q1,Rwanda,RWA,2025000,,2043000,,3901.789,observed quarterly,3901.789,3867.823384363019,3910.862,
2018,2,2018q2,Rwanda,RWA,2056000,,2052000,,3911.197000805163,interpolated from annual,,3911.197000805163,3910.862,
2018,3,2018q3,Rwanda,RWA,2080000,,2093000,,3919.934,observed quarterly,3919.934,3932.548808221072,3910.862,
2018,4,2018q4,Rwanda,RWA,2137000,,2163000,,3931.878806610745,interpolated from annual,,3931.878806610745,3910.862,
2019,1,2019q1,Rwanda,RWA,2152000,,2169000,,3858.877733858456,interpolated from annual,,3858.877733858456,3908.197,
2019,2,2019q2,Rwanda,RWA,2347000,,2306000,,3858.220059737344,interpolated from annual,,3858.220059737344,3908.197,
2019,3,2019q3,Rwanda,RWA,2354000,,2322000,,3907.868162939442,interpolated from annual,,3907.868162939442,3908.197,
2019,4,2019q4,Rwanda,RWA,2453000,,2345000,,4007.822043464758,interpolated from annual,,4007.822043464758,3908.197,
2020,1,2020q1,Rwanda,RWA,2405000,,2249000,,4271.59,observed quarterly,4271.59,4257.351296759826,4313.226,
2020,2,2020q2,Rwanda,RWA,2173000,,2017000,,3529.864,observed quarterly,3529.864,4360.9447718531,4313.226,
2020,3,2020q3,Rwanda,RWA,2450000,,2235000,,4489.118,observed quarterly,4489.118,4365.022737546637,4313.226,
2020,4,2020q4,Rwanda,RWA,2569000,,2329000,,4178.971,observed quarterly,4178.971,4269.585193840437,4313.226,
2021,1,2021q1,Rwanda,RWA,2586000,,2327000,,3844.357,observed quarterly,3844.357,3994.919875595333,3940.085,
2021,2,2021q2,Rwanda,RWA,2665000,,2433000,,3778.449,observed quarterly,3778.449,3903.580188505526,3940.085,
2021,3,2021q3,Rwanda,RWA,2756000,,2461000,,3868.663,observed quarterly,3868.663,3894.415156455098,3940.085,
2021,4,2021q4,Rwanda,RWA,2936000,,2568000,,4268.872,observed quarterly,4268.872,3967.424779444043,3940.085,
2022,1,2022q1,Rwanda,RWA,3023000,,2510000,,4304.259,observed quarterly,4304.259,4109.794915743775,4238.344,
2022,2,2022q2,Rwanda,RWA,3283000,,2615000,,3931.978,observed quarterly,3931.978,4184.057865583937,4238.344,
2022,3,2022q3,Rwanda,RWA,3584000,,2708000,,4411.17,observed quarterly,4411.17,4275.475474920081,4238.344,
2022,4,2022q4,Rwanda,RWA,3830000,,2755000,,4305.971,observed quarterly,4305.971,4384.047743752206,4238.344,
2023,1,2023q1,Rwanda,RWA,3905000,,2741000,,4675.37,observed quarterly,4675.37,4542.210405762003,4674.398,
2023,2,2023q2,Rwanda,RWA,3705000,,2780000,,4620.72,observed quarterly,4620.72,4651.981115923354,4674.398,
2023,3,2023q3,Rwanda,RWA,4246000,,2910000,,4552.354,observed quarterly,4552.354,4729.283355080677,4674.398,
2023,4,2023q4,Rwanda,RWA,4500000,,3030000,,4849.146,observed quarterly,4849.146,4774.11712323397,4674.398,
2024,1,2024q1,Rwanda,RWA,4486000,,3006000,,4835.788,observed quarterly,4835.788,4620.708976549352,4852.496,
2006,1,2006q1,Saint Lucia,LCA,796,,,,64.10084375,interpolated from annual,,64.10084375,,
2006,2,2006q2,Saint Lucia,LCA,847.6,,1118.6,,64.38328125000001,interpolated from annual,,64.38328125000001,,
2006,3,2006q3,Saint Lucia,LCA,885.2,,1159.1,,64.66571875,interpolated from annual,,64.66571875,,
2006,4,2006q4,Saint Lucia,LCA,895.5,,1172.3,,64.94815625000001,interpolated from annual,,64.94815625000001,,
2007,1,2007q1,Saint Lucia,LCA,888.1,,1169.6,,65.23059375,interpolated from annual,,65.23059375,,
2007,2,2007q2,Saint Lucia,LCA,889.9,,1157,,65.51303125000001,interpolated from annual,,65.51303125000001,,
2007,3,2007q3,Saint Lucia,LCA,904.1,,1158.8,,65.79546875,interpolated from annual,,65.79546875,,
2007,4,2007q4,Saint Lucia,LCA,925.3,,1158.4,,66.07790625000001,interpolated from annual,,66.07790625000001,,
2008,1,2008q1,Saint Lucia,LCA,934.8,,1234,,66.36034375,interpolated from annual,,66.36034375,,
2008,2,2008q2,Saint Lucia,LCA,971.8,,1223.1,,66.64278125,interpolated from annual,,66.64278125,,
2008,3,2008q3,Saint Lucia,LCA,979.6,,1233,,66.92521875,interpolated from annual,,66.92521875,,
2008,4,2008q4,Saint Lucia,LCA,996.1,,1236.7,,67.20765625,interpolated from annual,,67.20765625,,
2009,1,2009q1,Saint Lucia,LCA,954.8,,1209.1,,67.49009375,interpolated from annual,,67.49009375,,
2009,2,2009q2,Saint Lucia,LCA,927,,1167.8,,67.77253125,interpolated from annual,,67.77253125,,
2009,3,2009q3,Saint Lucia,LCA,938.1,,1227.3,,68.05496875,interpolated from annual,,68.05496875,,
2009,4,2009q4,Saint Lucia,LCA,964.3,,1259.1,,68.33740625,interpolated from annual,,68.33740625,,
2010,1,2010q1,Saint Lucia,LCA,1008.2,,1230.5,,68.61984375,interpolated from annual,,68.61984375,,
2010,2,2010q2,Saint Lucia,LCA,1000.9,,1215.5,,68.90228125,interpolated from annual,,68.90228125,,
2010,3,2010q3,Saint Lucia,LCA,1026.6,,1183.1,,69.18471875,interpolated from annual,,69.18471875,,
2010,4,2010q4,Saint Lucia,LCA,978.2,,1256.2,,69.46715625,interpolated from annual,,69.46715625,,
2011,1,2011q1,Saint Lucia,LCA,1065,,1211.3,,69.74959375,interpolated from annual,,69.74959375,,
2011,2,2011q2,Saint Lucia,LCA,1021,,1298.9,,70.03203125,interpolated from annual,,70.03203125,,
2011,3,2011q3,Saint Lucia,LCA,1102.1,,1277,,70.31446875,interpolated from annual,,70.31446875,,
2011,4,2011q4,Saint Lucia,LCA,1070.9,,1309.6,,70.59690625,interpolated from annual,,70.59690625,,
2012,1,2012q1,Saint Lucia,LCA,1093.1,,1290,,70.87934375,interpolated from annual,,70.87934375,,
2012,2,2012q2,Saint Lucia,LCA,1089,,1288.5,,71.16178125,interpolated from annual,,71.16178125,,
2012,3,2012q3,Saint Lucia,LCA,1048,,1271.9,,71.44421875,interpolated from annual,,71.44421875,,
2012,4,2012q4,Saint Lucia,LCA,1105.5,,1240.8,,71.72665625,interpolated from annual,,71.72665625,,
2013,1,2013q1,Saint Lucia,LCA,1123.6,,1354.6,,72.00909375000001,interpolated from annual,,72.00909375000001,,
2013,2,2013q2,Saint Lucia,LCA,1116.8,,1161.6,,72.29153125000001,interpolated from annual,,72.29153125000001,,
2013,3,2013q3,Saint Lucia,LCA,1105,,1199.1,,72.57396875000001,interpolated from annual,,72.57396875000001,,
2013,4,2013q4,Saint Lucia,LCA,1152.2,,1273.8,,72.85640625000001,interpolated from annual,,72.85640625000001,,
2014,1,2014q1,Saint Lucia,LCA,1206,,1241.4,,73.13884375000001,interpolated from annual,,73.13884375000001,,
2014,2,2014q2,Saint Lucia,LCA,1161.7,,1249.6,,73.42128125000001,interpolated from annual,,73.42128125000001,,
2014,3,2014q3,Saint Lucia,LCA,1194,,1268.9,,73.70371875000001,interpolated from annual,,73.70371875000001,,
2014,4,2014q4,Saint Lucia,LCA,1199.7,,1295.5,,73.98615624999999,interpolated from annual,,73.98615624999999,,
2015,1,2015q1,Saint Lucia,LCA,1256.5,,1242.7,,74.26859375000001,interpolated from annual,,74.26859375000001,,
2015,2,2015q2,Saint Lucia,LCA,1200.7,,1221.1,,74.55103124999999,interpolated from annual,,74.55103124999999,,
2015,3,2015q3,Saint Lucia,LCA,1198.8,,1245.9,,74.83346875000001,interpolated from annual,,74.83346875000001,,
2015,4,2015q4,Saint Lucia,LCA,1230.9,,1350.8,,75.11590624999999,interpolated from annual,,75.11590624999999,,
2016,1,2016q1,Saint Lucia,LCA,1287.9,,1370.5,,74.82250468368416,interpolated from annual,,74.82250468368416,75.822,
2016,2,2016q2,Saint Lucia,LCA,1246.7,,1290.5,,75.10278512640406,interpolated from annual,,75.10278512640406,75.822,
2016,3,2016q3,Saint Lucia,LCA,1200.3,,1236.5,,75.96214022135995,interpolated from annual,,75.96214022135995,75.822,
2016,4,2016q4,Saint Lucia,LCA,1302,,1336.6,,77.40056996855184,interpolated from annual,,77.40056996855184,75.822,
2017,1,2017q1,Saint Lucia,LCA,1369,,1356.8,,80.67400000000001,observed quarterly,80.67400000000001,80.17399053210907,81.62,
2017,2,2017q2,Saint Lucia,LCA,1358.2,,1377.2,,82.916,observed quarterly,82.916,81.63677739328531,81.62,
2017,3,2017q3,Saint Lucia,LCA,1288.8,,1310.4,,87.71899999999999,observed quarterly,87.71899999999999,82.35139343058815,81.62,
2017,4,2017q4,Saint Lucia,LCA,1375.3,,1372.9,,74.23,observed quarterly,74.23,82.31783864401751,81.62,
2018,1,2018q1,Saint Lucia,LCA,1450.4,,1450.4,,82.229,observed quarterly,82.229,81.25095563215578,81.48699999999999,
2018,2,2018q2,Saint Lucia,LCA,1378.8,,1378.8,,79.387,observed quarterly,79.387,81.21782222748742,81.48699999999999,
2018,3,2018q3,Saint Lucia,LCA,1352.4,,1352.4,,79.771,observed quarterly,79.771,81.47043329766581,81.48699999999999,
2018,4,2018q4,Saint Lucia,LCA,1394.3,,1394.3,,84.559,observed quarterly,84.559,82.00878884269095,81.48699999999999,
2019,1,2019q1,Saint Lucia,LCA,1448,,1396.7,,85.71599999999999,observed quarterly,85.71599999999999,84.27250832028454,83.648,
2019,2,2019q2,Saint Lucia,LCA,1327.8,,1367.2,,79.514,observed quarterly,79.514,84.8221163350005,83.648,
2019,3,2019q3,Saint Lucia,LCA,1414.4,,1397.2,,81.738,observed quarterly,81.738,83.92280400735804,83.648,
2019,4,2019q4,Saint Lucia,LCA,1430.6,,1411.2,,87.623,observed quarterly,87.623,81.57457133735693,83.648,
2020,1,2020q1,Saint Lucia,LCA,1330.29,,1323.9,,76.07816698911559,interpolated from annual,,76.07816698911559,74.41500000000001,
2020,2,2020q2,Saint Lucia,LCA,914.67,,946.5,,74.577,observed quarterly,74.577,73.82324469682429,74.41500000000001,
2020,3,2020q3,Saint Lucia,LCA,983.4400000000001,,1017.8,,74.254,observed quarterly,74.254,73.28753885385433,74.41500000000001,
2020,4,2020q4,Saint Lucia,LCA,1136.88,,1148.8,,74.47104946020583,interpolated from annual,,74.47104946020583,74.41500000000001,
2021,1,2021q1,Saint Lucia,LCA,1031.9409878727,,1012.41783464441,,76.404,observed quarterly,76.404,76.69193469039709,79.261,
2021,2,2021q2,Saint Lucia,LCA,1198.76810855493,,1124.84946876919,,78.066,observed quarterly,78.066,77.89167358317303,79.261,
2021,3,2021q3,Saint Lucia,LCA,1297.23031941324,,1182.20606151979,,79.86086944638794,interpolated from annual,,79.86086944638794,79.261,
2021,4,2021q4,Saint Lucia,LCA,1425.9866736214,,1266.25901769393,,83.313,observed quarterly,83.313,82.59952228004192,79.261,
2022,1,2022q1,Saint Lucia,LCA,1482.31248558795,,1309.23538429344,,87,observed quarterly,87,86.94325102450858,90.32299999999999,
2022,2,2022q2,Saint Lucia,LCA,1563.88367747272,,1381.78386217494,,88.417,observed quarterly,88.417,89.73341358034166,90.32299999999999,
2022,3,2022q3,Saint Lucia,LCA,1562.34219882563,,1330.35502356676,,90.22199999999999,observed quarterly,90.22199999999999,91.71808127791657,90.32299999999999,
2022,4,2022q4,Saint Lucia,LCA,1622.69287436908,,1398.26037079668,,95.651,observed quarterly,95.651,92.89725411723317,90.32299999999999,
2023,1,2023q1,Saint Lucia,LCA,1725.71229231733,,1480.67720139176,,95.33799999999999,observed quarterly,95.33799999999999,93.51817531602887,94.998,
2013,1,2013q1,Samoa,WSM,458.9815625,,460.345033977292,,37.00325000000001,interpolated from annual,,37.00325000000001,,
2013,2,2013q2,Samoa,WSM,455.07465625,,456.169808437446,,37.99255000000002,interpolated from annual,,37.99255000000002,,
2013,3,2013q3,Samoa,WSM,470.724125,,466.326710059123,,38.98185000000001,interpolated from annual,,38.98185000000001,,
2013,4,2013q4,Samoa,WSM,460.050625,,462.015698879127,,39.97114999999999,interpolated from annual,,39.97114999999999,,
2014,1,2014q1,Samoa,WSM,445.5038125,,463.665038821413,,40.96045000000001,interpolated from annual,,40.96045000000001,,
2014,2,2014q2,Samoa,WSM,474.13284375,,463.628584220361,,41.94975000000002,interpolated from annual,,41.94975000000002,,
2014,3,2014q3,Samoa,WSM,497.93284375,,494.900109082931,,42.93905000000001,interpolated from annual,,42.93905000000001,,
2014,4,2014q4,Samoa,WSM,489.9096875,,471.546406156298,,43.92834999999999,interpolated from annual,,43.92834999999999,,
2015,1,2015q1,Samoa,WSM,493.32625,,477.953849047555,,44.91765000000001,interpolated from annual,,44.91765000000001,,
2015,2,2015q2,Samoa,WSM,516.6775,,482.684364677529,,45.90695000000002,interpolated from annual,,45.90695000000002,,
2015,3,2015q3,Samoa,WSM,550.1793125,,533.900071524409,,46.89625000000001,interpolated from annual,,46.89625000000001,,
2015,4,2015q4,Samoa,WSM,553.9835624999999,,515.02489778002,,47.88554999999999,interpolated from annual,,47.88554999999999,,
2016,1,2016q1,Samoa,WSM,551.6605,,528.5859687154669,,48.87485000000001,interpolated from annual,,48.87485000000001,,
2016,2,2016q2,Samoa,WSM,549.9555625,,503.429589117722,,49.86415000000002,interpolated from annual,,49.86415000000002,,
2016,3,2016q3,Samoa,WSM,576.0179375,,543.58174962378,,50.85345000000001,interpolated from annual,,50.85345000000001,,
2016,4,2016q4,Samoa,WSM,554.354125,,523.600978429748,,51.84275,interpolated from annual,,51.84275,,
2017,1,2017q1,Samoa,WSM,550.90275,,533.467294136115,,52.81773117881274,interpolated from annual,,52.81773117881274,54.316,
2017,2,2017q2,Samoa,WSM,562.34375,,509.554359086516,,53.80676305350244,interpolated from annual,,53.80676305350244,54.316,
2017,3,2017q3,Samoa,WSM,565.465,,534.625156876603,,54.81051593734483,interpolated from annual,,54.81051593734483,54.316,
2017,4,2017q4,Samoa,WSM,573.4678125,,511.232440578197,,55.82898983034001,interpolated from annual,,55.82898983034001,54.316,
2018,1,2018q1,Samoa,WSM,552.9421875,,535.850723242629,,57.52652704883059,interpolated from annual,,57.52652704883059,58.391,
2018,2,2018q2,Samoa,WSM,562.540875,,515.631276757015,,58.55716697744829,interpolated from annual,,58.55716697744829,58.391,
2018,3,2018q3,Samoa,WSM,584.057625,,548.180104788397,,58.90631996430886,interpolated from annual,,58.90631996430886,58.391,
2018,4,2018q4,Samoa,WSM,613.6565000000001,,550.527547295334,,58.57398600941225,interpolated from annual,,58.57398600941225,58.391,
2019,1,2019q1,Samoa,WSM,591.068,,548.109319020872,,57.56975,interpolated from annual,,57.56975,,
2019,2,2019q2,Samoa,WSM,601.3066875,,543.893220178951,,57.24125000000001,interpolated from annual,,57.24125000000001,,
2019,3,2019q3,Samoa,WSM,623.1484375,,577.977352521006,,56.91275,interpolated from annual,,56.91275,,
2019,4,2019q4,Samoa,WSM,601.6728125,,540.6333991564451,,56.58425000000001,interpolated from annual,,56.58425000000001,,
2020,1,2020q1,Samoa,WSM,585.810625,,531.435295462897,,56.25575000000001,interpolated from annual,,56.25575000000001,,
2020,2,2020q2,Samoa,WSM,533.4986249999999,,472.567141852306,,55.92725,interpolated from annual,,55.92725,,
2020,3,2020q3,Samoa,WSM,532.7025625,,492.41419573802,,55.59875000000001,interpolated from annual,,55.59875000000001,,
2020,4,2020q4,Samoa,WSM,557.5913125,,491.584454275986,,55.27025,interpolated from annual,,55.27025,,
2021,1,2021q1,Samoa,WSM,545.393875,,503.232897882444,,54.94175000000001,interpolated from annual,,54.94175000000001,,
2021,2,2021q2,Samoa,WSM,533.5778749999999,,485.003242857954,,54.61325000000001,interpolated from annual,,54.61325000000001,,
2021,3,2021q3,Samoa,WSM,541.7995625,,478.702431313226,,54.28475,interpolated from annual,,54.28475,,
2021,4,2021q4,Samoa,WSM,570.418,,475.726554533537,,53.95625000000001,interpolated from annual,,53.95625000000001,,
2022,1,2022q1,Samoa,WSM,535.178625,,477.171629331694,,53.62775000000002,interpolated from annual,,53.62775000000002,53.135,
2022,2,2022q2,Samoa,WSM,522.740875,,436.035497328616,,53.29925000000001,interpolated from annual,,53.29925000000001,53.135,
2022,3,2022q3,Samoa,WSM,599.4956875,,503.494832066345,,52.97075,interpolated from annual,,52.97075,53.135,
2022,4,2022q4,Samoa,WSM,647.748875,,526.74020472761,,52.64224999999999,interpolated from annual,,52.64224999999999,53.135,
2023,1,2023q1,Samoa,WSM,655.8585,,512.320352720095,,,,,,,
2023,2,2023q2,Samoa,WSM,647.4848125,,483.590888211433,,,,,,,
2023,3,2023q3,Samoa,WSM,732.0047499999999,,568.619731929818,,,,,,,
2023,4,2023q4,Samoa,WSM,,,565.788196765076,,,,,,,
2024,1,2024q1,Samoa,WSM,,,568.085793840734,,,,,,,
2024,2,2024q2,Samoa,WSM,,,529.3805635826429,,,,,,,
2005,1,2005q1,Saudi Arabia,SAU,279776.6875,,,,,,,,,
2005,2,2005q2,Saudi Arabia,SAU,300987.09375,,,,,,,,,
2005,3,2005q3,Saudi Arabia,SAU,322050.6875,,,,,,,,,
2005,4,2005q4,Saudi Arabia,SAU,327956.90625,,,,,,,,,
2006,1,2006q1,Saudi Arabia,SAU,351824.3125,,,,,,,,,
2006,2,2006q2,Saudi Arabia,SAU,362661.3125,,,,,,,,,
2006,3,2006q3,Saudi Arabia,SAU,363121.6875,,,,,,,,,
2006,4,2006q4,Saudi Arabia,SAU,333884.09375,,,,,,,,,
2007,1,2007q1,Saudi Arabia,SAU,347752.6875,,,,7766.3,observed quarterly,7766.3,7668.512500000001,7755.4,
2007,2,2007q2,Saudi Arabia,SAU,374121.8125,,,,7726.4375,interpolated from annual,,7726.4375,7755.4,
2007,3,2007q3,Saudi Arabia,SAU,393357.09375,,,,7744.5,observed quarterly,7744.5,7784.362499999999,7755.4,
2007,4,2007q4,Saudi Arabia,SAU,443595.8125,,,,7842.2875,interpolated from annual,,7842.2875,7755.4,
2008,1,2008q1,Saudi Arabia,SAU,492351.09375,,,,7956.8,observed quarterly,7956.8,7908.975935668849,7987.1,
2008,2,2008q2,Saudi Arabia,SAU,557569.8125,,,,7966.965189891266,interpolated from annual,,7966.965189891266,7987.1,
2008,3,2008q3,Saudi Arabia,SAU,535505.875,,,,8017.3,observed quarterly,8017.3,8016.094627111209,7987.1,
2008,4,2008q4,Saudi Arabia,SAU,363811.5,,,,8056.364247328675,interpolated from annual,,8056.364247328675,7987.1,
2009,1,2009q1,Saudi Arabia,SAU,352014.5,,,,8087.662500000002,interpolated from annual,,8087.662500000002,8148,
2009,2,2009q2,Saudi Arabia,SAU,386801.40625,,,,8127.887500000003,interpolated from annual,,8127.887500000003,8148,
2009,3,2009q3,Saudi Arabia,SAU,422833.40625,,,,8168.112500000001,interpolated from annual,,8168.112500000001,8148,
2009,4,2009q4,Saudi Arabia,SAU,447467.6875,,,,8208.3375,interpolated from annual,,8208.3375,8148,
2010,1,2010q1,Saudi Arabia,SAU,480428.90625,,,,,,,,,
2010,2,2010q2,Saudi Arabia,SAU,477912.09375,,,,,,,,,
2010,3,2010q3,Saudi Arabia,SAU,479432.40625,,,,,,,,,
2010,4,2010q4,Saudi Arabia,SAU,543004,,,,,,,,,
2011,1,2011q1,Saudi Arabia,SAU,603134.125,,,,,,,,,
2011,2,2011q2,Saudi Arabia,SAU,637197.5,,,,,,,,,
2011,3,2011q3,Saudi Arabia,SAU,635905.6875,,,,,,,,,
2011,4,2011q4,Saudi Arabia,SAU,661142.375,,,,,,,,,
2012,1,2012q1,Saudi Arabia,SAU,715423.625,,,,,,,,,
2012,2,2012q2,Saudi Arabia,SAU,687673.875,,,,,,,,,
2012,3,2012q3,Saudi Arabia,SAU,686867.875,,,,,,,,,
2012,4,2012q4,Saudi Arabia,SAU,691972,,,,,,,,,
2013,1,2013q1,Saudi Arabia,SAU,707855.875,,,,,,,,,
2013,2,2013q2,Saudi Arabia,SAU,702998.5,,,,,,,,,
2013,3,2013q3,Saudi Arabia,SAU,707458.125,,,,,,,,,
2013,4,2013q4,Saudi Arabia,SAU,708679.5,,,,,,,,,
2014,1,2014q1,Saudi Arabia,SAU,754283.625,,,,,,,,,
2014,2,2014q2,Saudi Arabia,SAU,739851.6875,,,,,,,,,
2014,3,2014q3,Saudi Arabia,SAU,731515.1875,,,,,,,,,
2014,4,2014q4,Saudi Arabia,SAU,649121.8125,,,,,,,,,
2015,1,2015q1,Saudi Arabia,SAU,654710.3125,,,,,,,,,
2015,2,2015q2,Saudi Arabia,SAU,652337.125,,,,,,,,,
2015,3,2015q3,Saudi Arabia,SAU,619818.1875,,,,,,,,,
2015,4,2015q4,Saudi Arabia,SAU,583700.8125,,,,,,,,,
2016,1,2016q1,Saudi Arabia,SAU,594201.125,,,,,,,,,
2016,2,2016q2,Saudi Arabia,SAU,623176.625,,,,,,,,,
2016,3,2016q3,Saudi Arabia,SAU,625046.1875,,,,,,,,,
2016,4,2016q4,Saudi Arabia,SAU,655075.6875,,,,,,,,,
2017,1,2017q1,Saudi Arabia,SAU,657878.375,,,,,,,,,
2017,2,2017q2,Saudi Arabia,SAU,650512.875,,,,,,,,,
2017,3,2017q3,Saudi Arabia,SAU,669249.625,,,,,,,,,
2017,4,2017q4,Saudi Arabia,SAU,703589.1875,,,,,,,,,
2018,1,2018q1,Saudi Arabia,SAU,749238.6875,,,,,,,,,
2018,2,2018q2,Saudi Arabia,SAU,798575.625,,,,,,,,,
2018,3,2018q3,Saudi Arabia,SAU,801570.625,,,,,,,,,
2018,4,2018q4,Saudi Arabia,SAU,825304.3125,,,,,,,,,
2019,1,2019q1,Saudi Arabia,SAU,755656.8125,,,,,,,,,
2019,2,2019q2,Saudi Arabia,SAU,788245,,,,,,,,,
2019,3,2019q3,Saudi Arabia,SAU,786489.3125,,,,,,,,,
2019,4,2019q4,Saudi Arabia,SAU,814226.5,,,,,,,,,
2020,1,2020q1,Saudi Arabia,SAU,722186.625,,,,,,,,,
2020,2,2020q2,Saudi Arabia,SAU,598320.8125,,,,,,,,,
2020,3,2020q3,Saudi Arabia,SAU,699669.5,,,,,,,,,
2020,4,2020q4,Saudi Arabia,SAU,733340.125,,,,,,,,,
2021,1,2021q1,Saudi Arabia,SAU,745677.5,,,,,,,,,
2021,2,2021q2,Saudi Arabia,SAU,776912,,,,,,,,,
2021,3,2021q3,Saudi Arabia,SAU,852652.1875,,,,,,,,,
2021,4,2021q4,Saudi Arabia,SAU,902843.8125,,,,,,,,,
2022,1,2022q1,Saudi Arabia,SAU,979448.5,,,,,,,,,
2022,2,2022q2,Saudi Arabia,SAU,1088322.125,,,,,,,,,
2022,3,2022q3,Saudi Arabia,SAU,1065228.625,,,,,,,,,
2022,4,2022q4,Saudi Arabia,SAU,1024144.125,,,,,,,,,
2023,1,2023q1,Saudi Arabia,SAU,1011430.1875,,,,,,,,,
2023,2,2023q2,Saudi Arabia,SAU,978486.875,,,,,,,,,
