country,country_name,year,quarter,time,period,realGDP_empl,y
NOR,Norway,1987,3,1987.5,1987-Q3,0.1752359,-1.741622212794962
NOR,Norway,1987,4,1987.75,1987-Q4,0.17812766,-1.72525479473739
NOR,Norway,1988,1,1988.0,1988-Q1,0.1781102,-1.725352819130496
NOR,Norway,1988,2,1988.25,1988-Q2,0.17608939,-1.7367635151531073
NOR,Norway,1988,3,1988.5,1988-Q3,0.17813353,-1.725221841386504
NOR,Norway,1988,4,1988.75,1988-Q4,0.17973216,-1.7162875362633692
NOR,Norway,1989,1,1989.0,1989-Q1,0.18113911,-1.7084899793741137
NOR,Norway,1989,2,1989.25,1989-Q2,0.18435316,-1.6909020131415982
NOR,Norway,1989,3,1989.5,1989-Q3,0.18722989,-1.6754180588809333
NOR,Norway,1989,4,1989.75,1989-Q4,0.1896425,-1.662614558162301
NOR,Norway,1990,1,1990.0,1990-Q1,0.19139674,-1.6534068325012303
NOR,Norway,1990,2,1990.25,1990-Q2,0.19448693,-1.6373903161249637
NOR,Norway,1990,3,1990.5,1990-Q3,0.19381994,-1.6408256952413574
NOR,Norway,1990,4,1990.75,1990-Q4,0.19859584,-1.6164834742168332
NOR,Norway,1991,1,1991.0,1991-Q1,0.20121476,-1.6033824836063002
NOR,Norway,1991,2,1991.25,1991-Q2,0.20257381,-1.5966509650201204
NOR,Norway,1991,3,1991.5,1991-Q3,0.20244457,-1.59728915830106
NOR,Norway,1991,4,1991.75,1991-Q4,0.20375407,-1.590841551600549
NOR,Norway,1992,1,1992.0,1992-Q1,0.20847398,-1.5679410416940396
NOR,Norway,1992,2,1992.25,1992-Q2,0.20945461,-1.563248221805051
NOR,Norway,1992,3,1992.5,1992-Q3,0.2117725,-1.552242693715904
NOR,Norway,1992,4,1992.75,1992-Q4,0.21051164,-1.558214330476405
NOR,Norway,1993,1,1993.0,1993-Q1,0.2108449,-1.556632486893338
NOR,Norway,1993,2,1993.25,1993-Q2,0.21386667,-1.5424024955119071
NOR,Norway,1993,3,1993.5,1993-Q3,0.21694066,-1.5281314190588458
NOR,Norway,1993,4,1993.75,1993-Q4,0.22242311,-1.5031738101336705
NOR,Norway,1994,1,1994.0,1994-Q1,0.220952,-1.5098097956246763
NOR,Norway,1994,2,1994.25,1994-Q2,0.22427794,-1.4948691927162343
NOR,Norway,1994,3,1994.5,1994-Q3,0.22074167,-1.510762175204388
NOR,Norway,1994,4,1994.75,1994-Q4,0.22684062,-1.4835076226360246
NOR,Norway,1995,1,1995.0,1995-Q1,0.22599529,-1.4872411206349865
NOR,Norway,1995,2,1995.25,1995-Q2,0.22555315,-1.4891994493640257
NOR,Norway,1995,3,1995.5,1995-Q3,0.22940463,-1.4722678914042304
NOR,Norway,1995,4,1995.75,1995-Q4,0.22981603,-1.4704761596905054
NOR,Norway,1996,1,1996.0,1996-Q1,0.2320608,-1.4607558726843828
NOR,Norway,1996,2,1996.25,1996-Q2,0.22908457,-1.4736640422927985
NOR,Norway,1996,3,1996.5,1996-Q3,0.23445487,-1.4504921616426567
NOR,Norway,1996,4,1996.75,1996-Q4,0.22972825,-1.4708581903451687
NOR,Norway,1997,1,1997.0,1997-Q1,0.23557585,-1.4457223367031067
NOR,Norway,1997,2,1997.25,1997-Q2,0.23775652,-1.4365081541682034
NOR,Norway,1997,3,1997.5,1997-Q3,0.23674491,-1.4407720466190832
NOR,Norway,1997,4,1997.75,1997-Q4,0.23773973,-1.4365787751247598
NOR,Norway,1998,1,1998.0,1998-Q1,0.23820581,-1.4346202310905574
NOR,Norway,1998,2,1998.25,1998-Q2,0.23846722,-1.4335234204478144
NOR,Norway,1998,3,1998.5,1998-Q3,0.23404442,-1.4522443525798627
NOR,Norway,1998,4,1998.75,1998-Q4,0.23461671,-1.449802117677845
NOR,Norway,1999,1,1999.0,1999-Q1,0.2372752,-1.438534630062133
NOR,Norway,1999,2,1999.25,1999-Q2,0.23669478,-1.440983815937314
NOR,Norway,1999,3,1999.5,1999-Q3,0.2405158,-1.424969495128543
NOR,Norway,1999,4,1999.75,1999-Q4,0.24345647,-1.412817120407536
NOR,Norway,2000,1,2000.0,2000-Q1,0.25094914,-1.382504989864552
NOR,Norway,2000,2,2000.25,2000-Q2,0.24372241,-1.4117253652542128
NOR,Norway,2000,3,2000.5,2000-Q3,0.24603882,-1.4022659506216055
NOR,Norway,2000,4,2000.75,2000-Q4,0.24832757,-1.3930065575936896
NOR,Norway,2001,1,2001.0,2001-Q1,0.25173897,-1.3793625616501484
NOR,Norway,2001,2,2001.25,2001-Q2,0.24822444,-1.39342194208275
NOR,Norway,2001,3,2001.5,2001-Q3,0.25106204,-1.382055199077409
NOR,Norway,2001,4,2001.75,2001-Q4,0.25382903,-1.3710943488402243
NOR,Norway,2002,1,2002.0,2002-Q1,0.25237766,-1.376828662533456
NOR,Norway,2002,2,2002.25,2002-Q2,0.25362003,-1.3719180768881891
NOR,Norway,2002,3,2002.5,2002-Q3,0.25118554,-1.381563409739214
NOR,Norway,2002,4,2002.75,2002-Q4,0.25695142,-1.3588682391921714
NOR,Norway,2003,1,2003.0,2003-Q1,0.25812215,-1.3543223564900215
NOR,Norway,2003,2,2003.25,2003-Q2,0.25537017,-1.3650411393859128
NOR,Norway,2003,3,2003.5,2003-Q3,0.25805429,-1.354585289840451
NOR,Norway,2003,4,2003.75,2003-Q4,0.2602728,-1.346024967255257
NOR,Norway,2004,1,2004.0,2004-Q1,0.27038798,-1.3078973884640988
NOR,Norway,2004,2,2004.25,2004-Q2,0.26732561,-1.3192878504753784
NOR,Norway,2004,3,2004.5,2004-Q3,0.26370475,-1.3329251728916869
NOR,Norway,2004,4,2004.75,2004-Q4,0.26765278,-1.318064735497641
NOR,Norway,2005,1,2005.0,2005-Q1,0.27323058,-1.2974392248994204
NOR,Norway,2005,2,2005.25,2005-Q2,0.27195606,-1.3021147698534432
NOR,Norway,2005,3,2005.5,2005-Q3,0.27166173,-1.303197626353634
NOR,Norway,2005,4,2005.75,2005-Q4,0.27312869,-1.2978122029260628
NOR,Norway,2006,1,2006.0,2006-Q1,0.27314597,-1.297748938047528
NOR,Norway,2006,2,2006.25,2006-Q2,0.26956654,-1.3109400174385275
NOR,Norway,2006,3,2006.5,2006-Q3,0.26860666,-1.314507199965847
NOR,Norway,2006,4,2006.75,2006-Q4,0.27212322,-1.3015003005604402
NOR,Norway,2007,1,2007.0,2007-Q1,0.27284983,-1.2988337084030497
NOR,Norway,2007,2,2007.25,2007-Q2,0.26830739,-1.3156219781356218
NOR,Norway,2007,3,2007.5,2007-Q3,0.26844195,-1.3151205895253668
NOR,Norway,2007,4,2007.75,2007-Q4,0.26827618,-1.3157383067069017
NOR,Norway,2008,1,2008.0,2008-Q1,0.26487827,-1.328484917023913
NOR,Norway,2008,2,2008.25,2008-Q2,0.26129025,-1.3421234205845696
NOR,Norway,2008,3,2008.5,2008-Q3,0.25995931,-1.3472301602140122
NOR,Norway,2008,4,2008.75,2008-Q4,0.26264077,-1.3369680740233745
NOR,Norway,2009,1,2009.0,2009-Q1,0.26028293,-1.3459860473109844
NOR,Norway,2009,2,2009.25,2009-Q2,0.25623828,-1.3616474861608345
NOR,Norway,2009,3,2009.5,2009-Q3,0.2584416,-1.35308552931923
NOR,Norway,2009,4,2009.75,2009-Q4,0.25927645,-1.34986041200438
NOR,Norway,2010,1,2010.0,2010-Q1,0.26568332,-1.3254502057556496
NOR,Norway,2010,2,2010.25,2010-Q2,0.26024914,-1.3461158760074083
NOR,Norway,2010,3,2010.5,2010-Q3,0.25511533,-1.3660395615591958
NOR,Norway,2010,4,2010.75,2010-Q4,0.26082757,-1.3438957413267005
NOR,Norway,2011,1,2011.0,2011-Q1,0.26183987,-1.3400221452757393
NOR,Norway,2011,2,2011.25,2011-Q2,0.25827518,-1.3537296733153057
NOR,Norway,2011,3,2011.5,2011-Q3,0.25942898,-1.349272293987584
NOR,Norway,2011,4,2011.75,2011-Q4,0.25938416,-1.3494450729581071
NOR,Norway,2012,1,2012.0,2012-Q1,0.26462582,-1.3294384508072985
NOR,Norway,2012,2,2012.25,2012-Q2,0.26163188,-1.3408168013806583
NOR,Norway,2012,3,2012.5,2012-Q3,0.25856557,-1.3526059614928265
NOR,Norway,2012,4,2012.75,2012-Q4,0.26175284,-1.3403545792425968
NOR,Norway,2013,1,2013.0,2013-Q1,0.26309976,-1.3352220031369901
NOR,Norway,2013,2,2013.25,2013-Q2,0.26185626,-1.3399595517255238
NOR,Norway,2013,3,2013.5,2013-Q3,0.26255816,-1.3372826595869107
NOR,Norway,2013,4,2013.75,2013-Q4,0.26310474,-1.3352030751346635
NOR,Norway,2014,1,2014.0,2014-Q1,0.26638499,-1.322812685747121
NOR,Norway,2014,2,2014.25,2014-Q2,0.26385701,-1.3323479513575576
NOR,Norway,2014,3,2014.5,2014-Q3,0.26460177,-1.3295293379812516
NOR,Norway,2014,4,2014.75,2014-Q4,0.26709089,-1.320166266523883
NOR,Norway,2015,1,2015.0,2015-Q1,0.26954943,-1.3110034917221989
NOR,Norway,2015,2,2015.25,2015-Q2,0.26717079,-1.3198671621576643
NOR,Norway,2015,3,2015.5,2015-Q3,0.26959479,-1.31083522505653
NOR,Norway,2015,4,2015.75,2015-Q4,0.26942527,-1.3114642183655691
NOR,Norway,2016,1,2016.0,2016-Q1,0.27107638,-1.3053546527948319
NOR,Norway,2016,2,2016.25,2016-Q2,0.2706103,-1.3070755004073944
NOR,Norway,2016,3,2016.5,2016-Q3,0.26789629,-1.3171553509783793
NOR,Norway,2016,4,2016.75,2016-Q4,0.27448255,-1.2928675901807225
NOR,Norway,2017,1,2017.0,2017-Q1,0.27818727,-1.2794607589869045
NOR,Norway,2017,2,2017.25,2017-Q2,0.27764466,-1.2814131843265841
NOR,Norway,2017,3,2017.5,2017-Q3,0.27897632,-1.2766283753147913
NOR,Norway,2017,4,2017.75,2017-Q4,0.27849317,-1.2783617441525061
NOR,Norway,2018,1,2018.0,2018-Q1,0.27938253,-1.2751733609573956
NOR,Norway,2018,2,2018.25,2018-Q2,0.27628401,-1.2863259206058009
NOR,Norway,2018,3,2018.5,2018-Q3,0.27645308,-1.2857141650050585
NOR,Norway,2018,4,2018.75,2018-Q4,0.27692232,-1.2840182453365414
NOR,Norway,2019,1,2019.0,2019-Q1,0.27741346,-1.2822462502886531
NOR,Norway,2019,2,2019.25,2019-Q2,0.27685803,-1.2842504312575074
NOR,Norway,2019,3,2019.5,2019-Q3,0.27510291,-1.290610033135908
NOR,Norway,2019,4,2019.75,2019-Q4,0.27971655,-1.2739785099848662
NOR,Norway,2020,1,2020.0,2020-Q1,0.27743396,-1.2821723560998353
NOR,Norway,2020,2,2020.25,2020-Q2,0.26566896,-1.3255042565258977
NOR,Norway,2020,3,2020.5,2020-Q3,0.2744278,-1.2930670763087635
NOR,Norway,2020,4,2020.75,2020-Q4,0.27659345,-1.2852065404367812
NOR,Norway,2021,1,2021.0,2021-Q1,0.27737486,-1.2823854024613677
NOR,Norway,2021,2,2021.25,2021-Q2,0.26922974,-1.3121902118306188
NOR,Norway,2021,3,2021.5,2021-Q3,0.27511099,-1.290580662740138
NOR,Norway,2021,4,2021.75,2021-Q4,0.27740407,-1.2822800992551806
NOR,Norway,2022,1,2022.0,2022-Q1,0.27449062,-1.2928381898368018
NOR,Norway,2022,2,2022.25,2022-Q2,0.27403927,-1.294483861695681
NOR,Norway,2022,3,2022.5,2022-Q3,0.27963918,-1.274255149684234
NOR,Norway,2022,4,2022.75,2022-Q4,0.27914369,-1.2760286118158366
NOR,Norway,2023,1,2023.0,2023-Q1,0.28006378,-1.2727379160378287
NOR,Norway,2023,2,2023.25,2023-Q2,0.2733539,-1.2969879863201894
NOR,Norway,2023,3,2023.5,2023-Q3,0.27158183,-1.3034917853882155
NOR,Norway,2023,4,2023.75,2023-Q4,0.2778618,-1.2806314111999166
NOR,Norway,2024,1,2024.0,2024-Q1,0.28091839,-1.2696910788767566
NOR,Norway,2024,2,2024.25,2024-Q2,0.27907771,-1.2762650054772307
NZL,New Zealand,1987,2,1987.25,1987-Q2,0.016454423,-4.107160962531324
NZL,New Zealand,1987,3,1987.5,1987-Q3,0.016525613,-4.102843798622265
NZL,New Zealand,1987,4,1987.75,1987-Q4,0.016430456,-4.10861859320976
NZL,New Zealand,1988,1,1988.0,1988-Q1,0.016811984,-4.085663313540886
NZL,New Zealand,1988,2,1988.25,1988-Q2,0.017081589,-4.069754062162109
NZL,New Zealand,1988,3,1988.5,1988-Q3,0.017676147,-4.035539175387057
NZL,New Zealand,1988,4,1988.75,1988-Q4,0.01746757,-4.047409260103305
NZL,New Zealand,1989,1,1989.0,1989-Q1,0.018023195,-4.016095739521593
NZL,New Zealand,1989,2,1989.25,1989-Q2,0.018384326,-3.9962568252218214
NZL,New Zealand,1989,3,1989.5,1989-Q3,0.017722877,-4.032898988067506
NZL,New Zealand,1989,4,1989.75,1989-Q4,0.017859282,-4.025231905909638
NZL,New Zealand,1990,1,1990.0,1990-Q1,0.01808254,-4.012808447159779
NZL,New Zealand,1990,2,1990.25,1990-Q2,0.017889271,-4.023554131313573
NZL,New Zealand,1990,3,1990.5,1990-Q3,0.018075764,-4.013183243504171
NZL,New Zealand,1990,4,1990.75,1990-Q4,0.018346226,-3.9983313932089657
NZL,New Zealand,1991,1,1991.0,1991-Q1,0.017857425,-4.025335890859968
NZL,New Zealand,1991,2,1991.25,1991-Q2,0.017785128,-4.02939267653143
NZL,New Zealand,1991,3,1991.5,1991-Q3,0.018228373,-4.004775942765947
NZL,New Zealand,1991,4,1991.75,1991-Q4,0.018024635,-4.01601584566941
NZL,New Zealand,1992,1,1992.0,1992-Q1,0.018168379,-4.008072613542216
NZL,New Zealand,1992,2,1992.25,1992-Q2,0.018234208,-4.004455888623328
NZL,New Zealand,1992,3,1992.5,1992-Q3,0.018059254,-4.014097038601705
NZL,New Zealand,1992,4,1992.75,1992-Q4,0.017940329,-4.0207040836121735
NZL,New Zealand,1993,1,1993.0,1993-Q1,0.018372992,-3.9968735187661766
NZL,New Zealand,1993,2,1993.25,1993-Q2,0.018414292,-3.9946281767424834
NZL,New Zealand,1993,3,1993.5,1993-Q3,0.018815756,-3.9730606750370767
NZL,New Zealand,1993,4,1993.75,1993-Q4,0.01874762,-3.976688467955768
NZL,New Zealand,1994,1,1994.0,1994-Q1,0.019276096,-3.948889499930086
NZL,New Zealand,1994,2,1994.25,1994-Q2,0.019242756,-3.950620600759667
NZL,New Zealand,1994,3,1994.5,1994-Q3,0.019109402,-3.957574813736583
NZL,New Zealand,1994,4,1994.75,1994-Q4,0.018798621,-3.973971762900384
NZL,New Zealand,1995,1,1995.0,1995-Q1,0.018953482,-3.9657676176312124
NZL,New Zealand,1995,2,1995.25,1995-Q2,0.019113047,-3.957384088123421
NZL,New Zealand,1995,3,1995.5,1995-Q3,0.018990222,-3.963831063862925
NZL,New Zealand,1995,4,1995.75,1995-Q4,0.018823462,-3.9726512085009937
NZL,New Zealand,1996,1,1996.0,1996-Q1,0.018923532,-3.9673490520199906
NZL,New Zealand,1996,2,1996.25,1996-Q2,0.019013314,-3.9626158083750176
NZL,New Zealand,1996,3,1996.5,1996-Q3,0.019158462,-3.955010781060091
NZL,New Zealand,1996,4,1996.75,1996-Q4,0.019112706,-3.95740192949858
NZL,New Zealand,1997,1,1997.0,1997-Q1,0.019143086,-3.9558136729341213
NZL,New Zealand,1997,2,1997.25,1997-Q2,0.019559918,-3.934272806613292
NZL,New Zealand,1997,3,1997.5,1997-Q3,0.019993696,-3.9123382551141073
NZL,New Zealand,1997,4,1997.75,1997-Q4,0.01946383,-3.9391974076122183
NZL,New Zealand,1998,1,1998.0,1998-Q1,0.019642141,-3.9300779697772583
NZL,New Zealand,1998,2,1998.25,1998-Q2,0.019753151,-3.9244422560570476
NZL,New Zealand,1998,3,1998.5,1998-Q3,0.019848607,-3.919621450633829
NZL,New Zealand,1998,4,1998.75,1998-Q4,0.020160275,-3.9040411949989893
NZL,New Zealand,1999,1,1999.0,1999-Q1,0.020270193,-3.898603797103271
NZL,New Zealand,1999,2,1999.25,1999-Q2,0.020478478,-3.888380797978681
NZL,New Zealand,1999,3,1999.5,1999-Q3,0.020672694,-3.878941579964048
NZL,New Zealand,1999,4,1999.75,1999-Q4,0.020392112,-3.8926071195734644
NZL,New Zealand,2000,1,2000.0,2000-Q1,0.021062234,-3.8602737000294227
NZL,New Zealand,2000,2,2000.25,2000-Q2,0.021031858,-3.8617169431939335
NZL,New Zealand,2000,3,2000.5,2000-Q3,0.020820364,-3.8718237327589025
NZL,New Zealand,2000,4,2000.75,2000-Q4,0.020538952,-3.885432098178738
NZL,New Zealand,2001,1,2001.0,2001-Q1,0.020470718,-3.8887598042035108
NZL,New Zealand,2001,2,2001.25,2001-Q2,0.021104613,-3.8582636368027914
NZL,New Zealand,2001,3,2001.5,2001-Q3,0.020970568,-3.8646353481213547
NZL,New Zealand,2001,4,2001.75,2001-Q4,0.020736199,-3.8758743620219023
NZL,New Zealand,2002,1,2002.0,2002-Q1,0.020844059,-3.870686311388417
NZL,New Zealand,2002,2,2002.25,2002-Q2,0.021052994,-3.860712496188772
NZL,New Zealand,2002,3,2002.5,2002-Q3,0.021423146,-3.8432833526650163
NZL,New Zealand,2002,4,2002.75,2002-Q4,0.02145339,-3.8418726041373836
NZL,New Zealand,2003,1,2003.0,2003-Q1,0.021587327,-3.8356488494383827
NZL,New Zealand,2003,2,2003.25,2003-Q2,0.021658123,-3.832374698597321
NZL,New Zealand,2003,3,2003.5,2003-Q3,0.021569027,-3.8364969285461235
NZL,New Zealand,2003,4,2003.75,2003-Q4,0.021603536,-3.8348982739863033
NZL,New Zealand,2004,1,2004.0,2004-Q1,0.022131132,-3.8107699739454417
NZL,New Zealand,2004,2,2004.25,2004-Q2,0.02210748,-3.811839266185154
NZL,New Zealand,2004,3,2004.5,2004-Q3,0.02182515,-3.824692304427855
NZL,New Zealand,2004,4,2004.75,2004-Q4,0.0212506,-3.8513701487162018
NZL,New Zealand,2005,1,2005.0,2005-Q1,0.021502085,-3.8396053718062744
NZL,New Zealand,2005,2,2005.25,2005-Q2,0.022053484,-3.8142846850355365
NZL,New Zealand,2005,3,2005.5,2005-Q3,0.021796333,-3.8260135343453263
NZL,New Zealand,2005,4,2005.75,2005-Q4,0.021505382,-3.839452049593345
NZL,New Zealand,2006,1,2006.0,2006-Q1,0.021681922,-3.831276453203617
NZL,New Zealand,2006,2,2006.25,2006-Q2,0.021479065,-3.840676539152941
NZL,New Zealand,2006,3,2006.5,2006-Q3,0.021942927,-3.819310423735196
NZL,New Zealand,2006,4,2006.75,2006-Q4,0.021816829,-3.825073634527521
NZL,New Zealand,2007,1,2007.0,2007-Q1,0.021921866,-3.820270692788256
NZL,New Zealand,2007,2,2007.25,2007-Q2,0.022202268,-3.8075608331599393
NZL,New Zealand,2007,3,2007.5,2007-Q3,0.022492342,-3.7945803832614162
NZL,New Zealand,2007,4,2007.75,2007-Q4,0.022154134,-3.8097311633365813
NZL,New Zealand,2008,1,2008.0,2008-Q1,0.022563612,-3.791416758784959
NZL,New Zealand,2008,2,2008.25,2008-Q2,0.021963719,-3.818363323309707
NZL,New Zealand,2008,3,2008.5,2008-Q3,0.021992717,-3.8170439258860096
NZL,New Zealand,2008,4,2008.75,2008-Q4,0.021564478,-3.83670785506447
NZL,New Zealand,2009,1,2009.0,2009-Q1,0.021950541,-3.818963492839858
NZL,New Zealand,2009,2,2009.25,2009-Q2,0.022298561,-3.803233131746141
NZL,New Zealand,2009,3,2009.5,2009-Q3,0.022699788,-3.7853996937454393
NZL,New Zealand,2009,4,2009.75,2009-Q4,0.022664685,-3.7869472927666448
NZL,New Zealand,2010,1,2010.0,2010-Q1,0.022994084,-3.7725183135303584
NZL,New Zealand,2010,2,2010.25,2010-Q2,0.023179801,-3.7644740260944403
NZL,New Zealand,2010,3,2010.5,2010-Q3,0.02271077,-3.7849160176710734
NZL,New Zealand,2010,4,2010.75,2010-Q4,0.022247734,-3.8055151182528366
NZL,New Zealand,2011,1,2011.0,2011-Q1,0.022545146,-3.7922354911930434
NZL,New Zealand,2011,2,2011.25,2011-Q2,0.022792598,-3.781319444854484
NZL,New Zealand,2011,3,2011.5,2011-Q3,0.023072999,-3.7690922195798127
NZL,New Zealand,2011,4,2011.75,2011-Q4,0.022962023,-3.77391360165611
NZL,New Zealand,2012,1,2012.0,2012-Q1,0.023080355,-3.768773456178033
NZL,New Zealand,2012,2,2012.25,2012-Q2,0.023331352,-3.757957243492024
NZL,New Zealand,2012,3,2012.5,2012-Q3,0.023629999,-3.7452382301024074
NZL,New Zealand,2012,4,2012.75,2012-Q4,0.023946919,-3.731915606406697
NZL,New Zealand,2013,1,2013.0,2013-Q1,0.023717832,-3.741528108692548
NZL,New Zealand,2013,2,2013.25,2013-Q2,0.023644265,-3.7446346881653803
NZL,New Zealand,2013,3,2013.5,2013-Q3,0.023582216,-3.7472624103411496
NZL,New Zealand,2013,4,2013.75,2013-Q4,0.023218781,-3.7627938019371356
NZL,New Zealand,2014,1,2014.0,2014-Q1,0.023323134,-3.7583095354489005
NZL,New Zealand,2014,2,2014.25,2014-Q2,0.023463087,-3.752326858735694
NZL,New Zealand,2014,3,2014.5,2014-Q3,0.023583569,-3.747205038243967
NZL,New Zealand,2014,4,2014.75,2014-Q4,0.023274899,-3.7603797952484
NZL,New Zealand,2015,1,2015.0,2015-Q1,0.023374394,-3.7561141292771385
NZL,New Zealand,2015,2,2015.25,2015-Q2,0.02368198,-3.7430408575969953
NZL,New Zealand,2015,3,2015.5,2015-Q3,0.0241799,-3.7222335694533393
NZL,New Zealand,2015,4,2015.75,2015-Q4,0.023825465,-3.7370003123185853
NZL,New Zealand,2016,1,2016.0,2016-Q1,0.023832096,-3.7367220353818875
NZL,New Zealand,2016,2,2016.25,2016-Q2,0.023650929,-3.7443528836317483
NZL,New Zealand,2016,3,2016.5,2016-Q3,0.02365407,-3.7442200858272447
NZL,New Zealand,2016,4,2016.75,2016-Q4,0.023212699,-3.7630557793729094
NZL,New Zealand,2017,1,2017.0,2017-Q1,0.023320215,-3.7584346979883145
NZL,New Zealand,2017,2,2017.25,2017-Q2,0.023769129,-3.739367641108492
NZL,New Zealand,2017,3,2017.5,2017-Q3,0.023594232,-3.746753003602438
NZL,New Zealand,2017,4,2017.75,2017-Q4,0.023535457,-3.749247186429305
NZL,New Zealand,2018,1,2018.0,2018-Q1,0.023699848,-3.7422866443637277
NZL,New Zealand,2018,2,2018.25,2018-Q2,0.023970176,-3.7309448880513276
NZL,New Zealand,2018,3,2018.5,2018-Q3,0.023755863,-3.739925915809288
NZL,New Zealand,2018,4,2018.75,2018-Q4,0.024224531,-3.720389481557836
NZL,New Zealand,2019,1,2019.0,2019-Q1,0.024274932,-3.718311066044511
NZL,New Zealand,2019,2,2019.25,2019-Q2,0.024381425,-3.713933707088309
NZL,New Zealand,2019,3,2019.5,2019-Q3,0.024443742,-3.7113810467425283
NZL,New Zealand,2019,4,2019.75,2019-Q4,0.024304049,-3.71711231700172
NZL,New Zealand,2020,1,2020.0,2020-Q1,0.02384253,-3.7362843182546848
NZL,New Zealand,2020,2,2020.25,2020-Q2,0.021757549,-3.827794501206163
NZL,New Zealand,2020,3,2020.5,2020-Q3,0.024958389,-3.690545280833147
NZL,New Zealand,2020,4,2020.75,2020-Q4,0.024720797,-3.7001104058120564
NZL,New Zealand,2021,1,2021.0,2021-Q1,0.025098341,-3.6849535306463403
NZL,New Zealand,2021,2,2021.25,2021-Q2,0.025391508,-3.673340491567279
NZL,New Zealand,2021,3,2021.5,2021-Q3,0.023919694,-3.7330531426236733
NZL,New Zealand,2021,4,2021.75,2021-Q4,0.02457553,-3.7060040465487063
NZL,New Zealand,2022,1,2022.0,2022-Q1,0.024618106,-3.7042730905107932
NZL,New Zealand,2022,2,2022.25,2022-Q2,0.025119571,-3.684108015553448
NZL,New Zealand,2022,3,2022.5,2022-Q3,0.025232658,-3.679616171105284
NZL,New Zealand,2022,4,2022.75,2022-Q4,0.024739807,-3.6993417131799946
NZL,New Zealand,2023,1,2023.0,2023-Q1,0.024406891,-3.71288976852266
NZL,New Zealand,2023,2,2023.25,2023-Q2,0.024564227,-3.7064640813917498
NZL,New Zealand,2023,3,2023.5,2023-Q3,0.024380822,-3.713958439336601
NZL,New Zealand,2023,4,2023.75,2023-Q4,0.024172887,-3.722523645806091
NZL,New Zealand,2024,1,2024.0,2024-Q1,0.024485203,-3.709686303071945
NZL,New Zealand,2024,2,2024.25,2024-Q2,0.02454605,-3.7072043338171246
PHL,Philippines,2000,1,2000.0,2000-Q1,0.059623372,-2.819707634129621
PHL,Philippines,2000,2,2000.25,2000-Q2,0.059742529,-2.8177111336452803
PHL,Philippines,2000,3,2000.5,2000-Q3,0.060483307,-2.80538786937291
PHL,Philippines,2000,4,2000.75,2000-Q4,0.060589675,-2.8036307799610642
PHL,Philippines,2001,1,2001.0,2001-Q1,0.063079454,-2.763360172600093
PHL,Philippines,2001,2,2001.25,2001-Q2,0.061453413,-2.789475903422125
PHL,Philippines,2001,3,2001.5,2001-Q3,0.062088735,-2.779190707464033
PHL,Philippines,2001,4,2001.75,2001-Q4,0.060469307,-2.8056193649908967
PHL,Philippines,2002,1,2002.0,2002-Q1,0.061825424,-2.7834406075310487
PHL,Philippines,2002,2,2002.25,2002-Q2,0.061354809,-2.791081724589194
PHL,Philippines,2002,3,2002.5,2002-Q3,0.062008943,-2.7804766624034296
PHL,Philippines,2002,4,2002.75,2002-Q4,0.063030988,-2.76412880050461
PHL,Philippines,2003,1,2003.0,2003-Q1,0.063642099,-2.7544800936554528
PHL,Philippines,2003,2,2003.25,2003-Q2,0.063515194,-2.7564761261147783
PHL,Philippines,2003,3,2003.5,2003-Q3,0.064941563,-2.734267444226272
PHL,Philippines,2003,4,2003.75,2003-Q4,0.063916124,-2.750183617660566
PHL,Philippines,2004,1,2004.0,2004-Q1,0.065115437,-2.731593630381735
PHL,Philippines,2004,2,2004.25,2004-Q2,0.065629266,-2.7237335544688435
PHL,Philippines,2004,3,2004.5,2004-Q3,0.066481538,-2.7108309939251725
PHL,Philippines,2004,4,2004.75,2004-Q4,0.06718874,-2.700249605016508
PHL,Philippines,2005,1,2005.0,2005-Q1,0.068356328,-2.683021137800654
PHL,Philippines,2005,2,2005.25,2005-Q2,0.067443095,-2.696471073696258
PHL,Philippines,2005,3,2005.5,2005-Q3,0.067843571,-2.690550650322529
PHL,Philippines,2005,4,2005.75,2005-Q4,0.067825079,-2.6908232556755642
PHL,Philippines,2006,1,2006.0,2006-Q1,0.07077644,-2.648229102023722
PHL,Philippines,2006,2,2006.25,2006-Q2,0.070059411,-2.658411668327782
PHL,Philippines,2006,3,2006.5,2006-Q3,0.070324987,-2.654628109462259
PHL,Philippines,2006,4,2006.75,2006-Q4,0.071796365,-2.6339214309504824
PHL,Philippines,2007,1,2007.0,2007-Q1,0.072048843,-2.6304110149583937
PHL,Philippines,2007,2,2007.25,2007-Q2,0.072239056,-2.6277744375113907
PHL,Philippines,2007,3,2007.5,2007-Q3,0.074002169,-2.60366087539671
PHL,Philippines,2007,4,2007.75,2007-Q4,0.074665666,-2.594734917670726
PHL,Philippines,2008,1,2008.0,2008-Q1,0.074787036,-2.5931107245305953
PHL,Philippines,2008,2,2008.25,2008-Q2,0.076185659,-2.5745820361015115
PHL,Philippines,2008,3,2008.5,2008-Q3,0.075148292,-2.5882918909190136
PHL,Philippines,2008,4,2008.75,2008-Q4,0.075187191,-2.5877743949813703
PHL,Philippines,2009,1,2009.0,2009-Q1,0.074249923,-2.6003185383369027
PHL,Philippines,2009,2,2009.25,2009-Q2,0.074281849,-2.5998886505080328
