country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual,country_ilo,empl_q_raw,sfe,has_fe,nq_fe,gap_year,fill_incons,q_discard,q_unscreen,dev_q
Slovenia,SVN,705,2015,4,2015q4,9369.436699,12421.21838914293,12519.4413172038,913.958,observed quarterly,.0102514959100965,.0135905789862805,.013698048835071,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,913.958,918.0890553365507,917.425,Slovenia,913.958,.0007635654904411,1,112,0,0,0,0,-.0037862141799286
Slovenia,SVN,705,2016,1,2016q1,8943.151832,11856.08543621323,11949.8394779184,894.119,observed quarterly,.0100021941508904,.0132600754890716,.0133649318244198,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,894.119,902.3722256234892,915.008,Slovenia,894.119,-.0138657043564299,1,112,0,0,0,0,-.0230939324717974
Slovenia,SVN,705,2016,2,2016q2,9635.645669,12774.1360574881,12875.1497429178,919.468,observed quarterly,.0104795878366621,.0138929642548605,.0140028252673479,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,919.468,916.7856774397496,915.008,Slovenia,919.468,.0019809172158057,1,112,0,0,0,0,.0048624335095232
Slovenia,SVN,705,2016,3,2016q3,9627.770235,12763.69546337707,12864.626588007,922.5410000000001,observed quarterly,.0104361434722142,.0138353693368393,.0139447749075727,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,922.5410000000001,925.203791085726,915.008,Slovenia,922.5410000000001,.0111212216501831,1,112,0,0,0,0,.0081990109648026
Slovenia,SVN,705,2016,4,2016q4,9672.487136,12822.97740431446,12924.3773111232,923.903,observed quarterly,.0104691587060546,.0138791381825954,.0139888898630302,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,923.903,915.6703058510358,915.008,Slovenia,923.903,.0007635654904411,1,112,0,0,0,0,.0096742793693937
Slovenia,SVN,705,2017,1,2017q1,9413.224397,12479.2684701765,12577.9504392714,935.198,observed quarterly,.0100654881607959,.0133439854129035,.0134495052804555,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,935.198,945.8454766223163,959.09,Slovenia,935.198,-.0138657043564299,1,112,0,0,0,0,-.0252266466625053
Slovenia,SVN,705,2017,2,2017q2,10044.405669,13316.03600215478,13421.3348549178,955.146,observed quarterly,.0105160945750702,.0139413618464138,.0140516055712088,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,955.146,960.9533199444044,959.09,Slovenia,955.146,.0019809172158057,1,112,0,0,0,0,-.0041207098611044
Slovenia,SVN,705,2017,3,2017q3,10075.147051,13356.79036462855,13462.4114895462,973.5940000000001,observed quarterly,.0103484070885811,.0137190557507837,.013827541551762,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,973.5940000000001,969.7769899196609,959.09,Slovenia,973.5940000000001,.0111212216501831,1,112,0,0,0,0,.0150094607210817
Slovenia,SVN,705,2017,4,2017q4,10306.29262,13663.22389787801,13771.268198844,972.421,observed quarterly,.0105985911657605,.0140507289516352,.0141618375156892,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,972.421,959.7842135136196,959.09,Slovenia,972.421,.0007635654904411,1,112,0,0,0,0,.0138039200216907
Slovenia,SVN,705,2018,1,2018q1,9796.819857,12987.80736475618,13090.5106929234,963.77,observed quarterly,.0101651014837565,.0134760444553744,.0135826086025954,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,963.77,967.0761863791955,980.6180000000001,Slovenia,963.77,-.0138657043564299,1,112,0,0,0,0,-.0173303082251733
Slovenia,SVN,705,2018,2,2018q2,10441.526289,13842.5054267658,13951.9674273618,984.038,observed quarterly,.0106108974338389,.0140670435763312,.0141782811510956,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,984.038,982.5231445403894,980.6180000000001,Slovenia,984.038,.0019809172158057,1,112,0,0,0,0,.0034815290356143
Slovenia,SVN,705,2018,3,2018q3,10578.83567,14024.53876164719,14135.440222254,990.22,observed quarterly,.0106833185251762,.0141630534241352,.0142750502133405,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,990.22,991.5448730578341,980.6180000000001,Slovenia,990.22,.0111212216501831,1,112,0,0,0,0,.0097441555059907
Slovenia,SVN,705,2018,4,2018q4,10766.473927,14273.29392625637,14386.1624612574,984.4450000000001,observed quarterly,.0109365926252863,.0144988231198862,.0146134750659076,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,984.4450000000001,981.3277960225826,980.6180000000001,Slovenia,984.4450000000001,.0007635654904411,1,112,0,0,0,0,.0038950454396673
Slovenia,SVN,705,2019,1,2019q1,10234.223912,13567.68121053727,13674.9699912144,977.878,observed quarterly,.010465747170915,.0138746154536019,.0139843313697766,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,977.878,968.9469898169876,982.515,Slovenia,977.878,-.0138657043564299,1,112,0,0,0,0,-.0047306929251342
Slovenia,SVN,705,2019,2,2019q2,10779.160164,14290.11228208456,14403.1138111368,990.751,observed quarterly,.010879787316894,.0144235153757953,.0145375718128337,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,990.751,984.4238300317761,982.515,Slovenia,990.751,.0019809172158057,1,112,0,0,0,0,.0083476306039496
Slovenia,SVN,705,2019,3,2019q3,10933.792338,14495.11073235926,14609.7333220356,981.503,observed quarterly,.0111398460707711,.0147682796001227,.0148850623197643,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,981.503,993.4630110322444,982.515,Slovenia,981.503,.0111212216501831,1,112,0,0,0,0,-.0010305405444992
Slovenia,SVN,705,2019,4,2019q4,11094.091281,14707.62171274342,14823.9247696722,979.929,observed quarterly,.011321321525335,.0150088646348291,.0151275498221526,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,979.929,983.2261691189916,982.515,Slovenia,979.929,.0007635654904411,1,112,0,0,0,0,-.002635490741975
Slovenia,SVN,705,2020,1,2020q1,10125.129599,13423.05306155462,13529.1981701838,981.852,observed quarterly,.0103122767983362,.0136711572228346,.0137792642579368,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,981.852,964.5209667127104,978.027,Slovenia,981.852,-.0138657043564299,1,112,0,0,0,0,.0039033071494843
Slovenia,SVN,705,2020,2,2020q2,9591.417387,12715.50188690267,12816.0519125094,967.725,observed quarterly,.0099113047477331,.0131395818924825,.0132434854039209,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,967.725,979.9271107458793,978.027,Slovenia,967.725,.0019809172158057,1,112,0,0,0,0,-.0105893210096849
Slovenia,SVN,705,2020,3,2020q3,10783.258457,14295.54545741954,14408.5899502434,978.879,observed quarterly,.0110159258263789,.0146039964667947,.0147194800892076,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,978.879,988.925001949927,978.027,Slovenia,978.879,.0111212216501831,1,112,0,0,0,0,.0008707623706341
Slovenia,SVN,705,2020,4,2020q4,10783.226554,14295.50316308073,14408.5473214548,983.653,observed quarterly,.0109624293871924,.0145330753457578,.0146479981471665,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,983.653,978.7349205914817,978.027,Slovenia,983.653,.0007635654904411,1,112,0,0,0,0,.0057359155672171
Slovenia,SVN,705,2021,1,2021q1,10330.978053,13695.94978783,13804.2528744186,928.4059999999999,observed quarterly,.0111276511063048,.0147521125324804,.0148687674082445,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,928.4059999999999,958.1452449281412,971.562,Slovenia,928.4059999999999,-.0138657043564299,1,112,0,0,0,0,-.0454359485070299
Slovenia,SVN,705,2021,2,2021q2,11089.514893,14701.55471889869,14817.8098000266,978.519,observed quarterly,.0113329581673938,.0150242915251504,.0151430987032716,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,978.519,973.4495505446052,971.562,Slovenia,978.519,.0019809172158057,1,112,0,0,0,0,.0071351185053326
Slovenia,SVN,705,2021,3,2021q3,11417.417128,15136.26017687544,15255.9527664336,998.346,observed quarterly,.0114363328224884,.0151613370283203,.015281227917409,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,998.346,982.3879634657077,971.562,Slovenia,998.346,.0111212216501831,1,112,0,0,0,0,.0271948239959624
Slovenia,SVN,705,2021,4,2021q4,11908.623919,15787.46120648401,15912.3032805678,980.976,observed quarterly,.0121395670424149,.0160936263542472,.0162208894820748,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,980.976,972.2652410615473,971.562,Slovenia,980.976,.0007635654904411,1,112,0,0,0,0,.0096429088162802
Slovenia,SVN,705,2022,1,2022q1,10877.344986,14420.27753702366,14534.3083702932,980.2190000000001,observed quarterly,.011096851811687,.014711281394284,.0148276133907761,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,980.2190000000001,972.516013349603,986.134,Slovenia,980.2190000000001,-.0138657043564299,1,112,0,0,0,0,-.0060162319188171
Slovenia,SVN,705,2022,2,2022q2,11607.497717,15388.25318172257,15509.9384494554,986.83,observed quarterly,.0117624086387726,.0155936211725653,.015716930423128,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,986.83,988.04986102457,986.134,Slovenia,986.83,.0019809172158057,1,112,0,0,0,0,.000705537484588
Slovenia,SVN,705,2022,3,2022q3,11551.650969,15314.21621711983,15435.3160247778,995.496,observed quarterly,.0116039150021698,.0153835035169602,.0155051512258993,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,995.496,997.1223369834263,986.134,Slovenia,995.496,.0111212216501831,1,112,0,0,0,0,.0094488574091868
Slovenia,SVN,705,2022,4,2022q4,11917.856374,15799.70082595176,15924.6396869388,981.992,observed quarterly,.0121364088241045,.0160894394515961,.0162166694707684,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,981.992,986.8477886423999,986.134,Slovenia,981.992,.0007635654904411,1,112,0,0,0,0,-.0042090863238549
Slovenia,SVN,705,2023,1,2023q1,11055.213204,14656.08039809657,14771.9758831848,972.345,observed quarterly,.0113696406152137,.0150729220575995,.0151921137900486,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,972.345,975.7221187667168,989.385,Slovenia,972.345,-.0138657043564299,1,112,0,0,0,0,-.01737285821887
Slovenia,SVN,705,2023,2,2023q2,11864.494334,15728.95788015643,15853.3373290908,996.438,observed quarterly,.0119069067357929,.0157851847080866,.0159100087803665,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,996.438,991.3071770670058,989.385,Slovenia,996.438,.0019809172158057,1,112,0,0,0,0,.0071033819798497
Slovenia,SVN,705,2023,3,2023q3,11767.969312,15600.99304974066,15724.3605946944,991.375,observed quarterly,.0118703510901526,.0157367222794005,.0158611631266619,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,991.375,1000.409562368145,989.385,Slovenia,991.375,.0111212216501831,1,112,0,0,0,0,.0020093304282567
Slovenia,SVN,705,2023,4,2023q4,12237.500278,16223.45807688297,16351.7478714636,997.383,observed quarterly,.0122696098469695,.0162660262676253,.0163946526775207,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,997.383,990.1011417981342,989.385,Slovenia,997.383,.0007635654904411,1,112,0,0,0,0,.0080513106763197
Slovenia,SVN,705,2024,1,2024q1,11282.058613,14956.81313756469,15075.0867186906,1002.939,observed quarterly,.011248997808441,.0149129838779474,.0150309108716389,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,1002.939,984.6451706935203,998.433,Slovenia,1002.939,-.0138657043564299,1,112,0,0,0,0,.0045029186115716
Slovenia,SVN,705,2024,2,2024q2,11950.834341,15843.42026643645,15968.7048464442,997.827,observed quarterly,.0119768600579058,.0158779229931005,.0160034804093738,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,997.827,1000.37275552039,998.433,Slovenia,997.827,.0019809172158057,1,112,0,0,0,0,-.0006071353617415
South Africa,ZAF,710,1960,2,1993q1,560469.5,43927.62255867403,36054.6477967192,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1993q2,574145.7,44999.51487687678,36934.42907687359,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1993q3,587282.1,46029.09957502675,37779.48536506915,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1993q4,593258.5,46497.50872745996,38163.9433901576,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1994q1,571211.4,44769.53479254763,36745.66741717594,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1994q2,596439.6,46746.83212529231,38368.58153747185,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1994q3,606374.6,47525.50238321075,39007.69379221615,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1994q4,615215.2,48218.39742922524,39576.40398842071,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1995q1,594018.4,46557.06700919042,38212.82727565133,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1995q2,606124.8,47505.92394028897,38991.62431650049,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1995q3,628253.5,49240.29339538711,40415.14956577677,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1995q4,634910.5,49762.04557525254,40843.39015760695,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1996q1,617616.5,48406.60285351709,39730.87809585076,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1996q2,640145.2,50172.32289776143,41180.13509166934,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1996q3,651849.4,51089.65681147348,41933.05886137021,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1996q4,659618.4,51698.56362916532,42432.83370858797,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1997q1,637140.5,49936.82510974255,40986.84464458025,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1997q2,660552.3,51771.75941717438,42492.9109038276,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1997q3,667148.8,52288.76982043146,42917.25956899325,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1997q4,671187.8,52605.3323943351,43177.08587970409,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1998q1,643459.4,50432.07820413217,41393.33547764555,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1998q2,664733.5,52099.46712551948,42761.88485043422,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1998q3,668825.9,52420.21500307414,43025.14634930846,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1998q4,672190.8,52683.94399661916,43241.60823415889,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1999q1,650460.8,50980.82324125248,41843.73110324863,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1999q2,677457.9,53096.76071684888,43580.43743969122,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1999q3,687695.8,53899.17120839829,44239.03505950466,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,1999q4,697176.1,54642.20368410481,44848.896751367,,,,,,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,,,,,,,,,,,,
South Africa,ZAF,710,1960,2,2000q1,673853.8,52814.28407099444,43348.58797040849,10177.177,observed quarterly,.0662122511969675,.0051894827093009,.0042593921644881,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10177.177,10318.67984554662,10356.297,South Africa,10177.177,-.0036209301961629,1,86,0,0,0,0,-.0174470762873649
South Africa,ZAF,710,1960,2,2000q2,700641.1,54913.77816258367,45071.79800578964,10274.03008878655,filled: annual level + quarter FE,.0681953521592958,.0053449111680643,.0043869637928141,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10285.94449137466,10356.297,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2000q3,723788.5,56727.98973058987,46560.85558057253,10535.417,observed quarterly,.0687005080102667,.0053845035019107,.004419460148618,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10535.417,10369.89454565069,10356.297,South Africa,10535.417,.0013300928905771,1,86,0,0,0,0,.0171478883126506
South Africa,ZAF,710,1960,2,2000q4,728444.3,57092.89491295693,46860.36024445159,10438.56391121344,filled: annual level + quarter FE,.0697839574673181,.0054694204488824,.0044891577656686,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10450.66911742805,10356.297,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2001q1,699015,54786.33018005713,44967.19202315857,10985.556,observed quarterly,.0636303706430517,.004987124018125,.0040933014244485,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10985.556,10495.28502439996,10533.546,South Africa,10985.556,-.0036209301961629,1,86,0,0,0,0,.0420162974356257
South Africa,ZAF,710,1960,2,2001q2,726480.4,56938.97135789643,46734.02380186555,10449.87108284141,filled: annual level + quarter FE,.0695205131470831,.005448772612266,.0044722105594778,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10461.98940155363,10533.546,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2001q3,734714.4,57584.32323547072,47263.71180443872,10081.536,observed quarterly,.0728772282318885,.0057118601010273,.0046881459139201,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10081.536,10547.37626892708,10533.546,South Africa,10081.536,.0013300928905771,1,86,0,0,0,0,-.0438593896075562
South Africa,ZAF,710,1960,2,2001q4,742839.7,58221.15559044453,47786.40720488903,10617.22091715859,filled: annual level + quarter FE,.069965549911417,.0054836530241499,.0045008394925325,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10629.53330511938,10533.546,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2002q1,723732.1,56723.56929752025,46557.22740431006,10012.19,observed quarterly,.0722850944698413,.0056654507452935,.0046500543242098,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10012.19,9994.063248158665,10030.497,South Africa,10012.19,-.0036209301961629,1,86,0,0,0,0,-.0018268014753891
South Africa,ZAF,710,1960,2,2002q2,753911.5,59088.92422271645,48498.64908330653,9950.818133497254,filled: annual level + quarter FE,.0757637703639786,.0059380970921181,.0048738353402366,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,9962.357719453206,10030.497,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2002q3,760843.3,59632.21425732532,48944.56738501126,10048.804,observed quarterly,.0757148114342762,.0059342598638928,.0048706858433114,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10048.804,10043.66677881733,10030.497,South Africa,10048.804,.0013300928905771,1,86,0,0,0,0,.0018234703561276
South Africa,ZAF,710,1960,2,2002q4,771986.3,60505.56329446527,49661.38951431328,10110.17586650273,filled: annual level + quarter FE,.0763573562115534,.0059846202571939,.0049120203416889,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10121.90025357082,10030.497,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2003q1,746942.3,58542.70290802241,48050.3248633001,10081.497,observed quarterly,.0740904153420866,.0058069454276505,.0047661894719901,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10081.497,10111.60374962355,10148.466,South Africa,10081.497,-.0036209301961629,1,86,0,0,0,0,-.0066207975399436
South Africa,ZAF,710,1960,2,2003q2,778102.3,60984.91380251048,50054.827918945,10067.85052379652,filled: annual level + quarter FE,.077285841517101,.0060573916605502,.0049717492130654,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10079.52533116837,10148.466,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2003q3,783699.9,61423.63394702224,50414.91798005789,10215.434,observed quarterly,.0767172398157533,.0060128266647332,.0049351714259089,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10215.434,10161.79066901243,10148.466,South Africa,10215.434,.0013300928905771,1,86,0,0,0,0,.0065771528453337
South Africa,ZAF,710,1960,2,2003q4,790509.7,61957.36205194152,50852.98809906722,10229.08247620347,filled: annual level + quarter FE,.0772806067248955,.0060569813760009,.0049714124621998,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10240.94425019567,10148.466,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2004q1,774936.4,60736.78172706569,49851.16757799935,10280.633,observed quarterly,.0753782768045509,.0059078834666178,.0048490367838244,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10280.633,10312.25427023491,10349.848,South Africa,10280.633,-.0036209301961629,1,86,0,0,0,0,-.0067099996064106
South Africa,ZAF,710,1960,2,2004q2,807131.2,63260.09659567494,51922.23866194917,10267.63182142733,filled: annual level + quarter FE,.0786092853773363,.0061611185223509,.0050568855180017,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10279.5393007911,10349.848,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2004q3,823047.4,64507.55221309636,52946.11772274043,10419.064,observed quarterly,.0789943703196372,.006191300121882,.005081657788333,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10419.064,10363.43707828326,10349.848,South Africa,10419.064,.0013300928905771,1,86,0,0,0,0,.0066653714220335
South Africa,ZAF,710,1960,2,2004q4,835296.6,65467.60130452008,53734.10099710518,10432.06317857269,filled: annual level + quarter FE,.0800701247396285,.0062756139589904,.0051508603885255,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10444.16135069074,10349.848,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,2,2005q1,817146.7,64045.07615965907,52566.5294306851,10609.725,observed quarterly,.0770186503420211,.0060364501586666,.0049545609740766,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10609.725,10837.62600684296,10877.135,South Africa,10609.725,-.0036209301961629,1,86,0,0,0,0,-.0248918461996198
South Africa,ZAF,710,1960,2,2005q2,849011.8,66542.55030516459,54616.39112254744,10790.73023231937,filled: annual level + quarter FE,.0786797354508151,.0061666401506232,.0050614175265883,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10803.24432904816,10877.135,South Africa,,-.0067984093075548,1,86,0,0,0,0,
South Africa,ZAF,710,1960,3,2005q3,867946.4,68026.57746828314,55834.44194274686,11144.546,observed quarterly,.0778808217041771,.006104024109038,.0050100239114942,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),11144.546,10891.41639224968,10877.135,South Africa,11144.546,.0013300928905771,1,86,0,0,0,0,.0242873507069465
South Africa,ZAF,710,1960,3,2005q4,877304.9,68760.06368959464,56436.46831778707,10963.53876768064,filled: annual level + quarter FE,.0800202305651714,.0062717034295799,.0051476507278978,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),,10976.25327185922,10877.135,South Africa,,.0090892466131406,1,86,0,0,0,0,
South Africa,ZAF,710,1960,3,2006q1,858816.8,67311.03162161053,55247.14055966549,10996.13,observed quarterly,.0781017321548581,.0061213382909815,.0050242349408079,2015,2015,ZAF,.0783764728654709,.0643293663557414,IMF_IFS_NA (nsa_fb),10996.13,11183.44231983135,11224.212,South Africa,10996.13,-.0036209301961629,1,86,0,0,0,0,-.0205298380047007
